編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPQNMLSJKHMFFBC77CA,坡道平面,500000,34.17,
RPQOMLSKKHMFFCC08CA,坡道平面,1200000,42.95,
RPWNMLRJKHMFFCC38CA,坡道平面,0,37.97,
RPVNMLQJKHMFFBC08CA,坡道平面,900000,24.26,
RPRNMLNKKHMFFBC47CA,坡道平面,0,,
RPVNMLSJKHMFFCC38CA,坡道機械,0,,
RPRNMLTJKHMFFCC08CA,坡道平面,0,,
RPQNMLKKKHMFFCC17CA,坡道平面,700000,34.37,
RPSOMLMJLHMFFCC67CA,坡道平面,0,,
RPTNMLNKKHMFFBC67CA,坡道平面,0,,
RPVNMLPKKHMFFCC18CA,坡道平面,0,,
RPOOMLOKKHMFFCC47CA,坡道平面,1000000,,
RPOOMLLJLHMFFCC17CA,坡道平面,950000,28.62,
RPSNMLNKKHMFFCC67CA,坡道平面,500000,15.64,
RPUNMLNKKHMFFCC87CA,坡道平面,0,,
RPSNMLRKKHMFFCC08CA,坡道平面,1100000,27.94,
RPVNMLMJLHMFFCC87CA,坡道平面,950000,28.62,
RPUNMLKKKHMFFCC57CA,坡道平面,0,,
RPPNMLRKKHMFFBC67CA,坡道平面,550000,40.41,
RPPNMLRKKHMFFBC67CA,坡道平面,550000,40.41,
RPPOMLLJLHMFFCC27CA,坡道平面,1000000,32.04,
RPOOMLQJLHMFFCC67CA,坡道平面,1100000,33.19,
RPPNMLNLKHMFFBC37CA,升降平面,0,,
RPQNMLRKKHMFFCC87CA,坡道平面,0,,
RPVNMLKLKHMFFBC67CA,坡道平面,0,24.52,
RPVNMLKLKHMFFBC67CA,坡道平面,0,24.52,
RPVNMLKLKHMFFBC67CA,坡道平面,0,24.52,
RPPOMLQJLHMFFCC77CA,坡道平面,950000,33.19,
RPQOMLQJLHMFFCC87CA,坡道平面,1100000,33.19,
RPPNMLPKKHMFFCC77EA,坡道平面,0,,
RPSOMLPKKHMFFCC18EA,坡道平面,0,,
RPTNMLOLKHMFFCC18EA,坡道平面,0,,
RPUNMLNJLHMFFCC08EA,坡道平面,0,,
RPQOMLPKKHMFFCC77CA,坡道平面,1300000,13.47,
RPSNMLQKKHMFFCC97CA,坡道平面,0,,
RPSNMLQKKHMFFCC97CA,坡道平面,0,,
RPQNMLLLKHMFFCC37CA,坡道平面,0,,
RPOOMLLJLHMFFBC07CA,坡道平面,50000,1.80,
RPXNMLLJLHMFFBC87CA,坡道機械,520000,18.83,
RPRNMLRKKHMFFBC87CA,坡道平面,0,,
RPXNMLNKLHMFFCC28CA,坡道平面,0,,
RPQNMLKLKHMFFCC27CA,坡道平面,0,36.27,
RPXNMLMJLHMFFCC08CA,坡道平面,0,43.61,
RPRNMLRKKHMFFCC18EA,坡道平面,0,,
RPUNMLNLKHMFFCC97CA,坡道平面,1100000,33.28,
RPTOMLTJLHMFFBC38CA,坡道平面,1150000,36.48,
RPPNMLSKKHMFFCC87CA,坡道平面,1100000,26.48,
RPTNMLNJLHMFFCC77CA,坡道平面,0,38.79,
RPVNMLMLKHMFFCC97CA,坡道平面,0,,
RPRNMLKLKHMFFCC37CA,坡道平面,0,,
RPQOMLMJLHMFFCC47CA,坡道平面,0,34.65,
RPQNMLLJLHMFFCC27CA,坡道平面,1300000,42.95,
RPSOMLMLKHMFFCC77CA,坡道平面,600000,30.55,
RPSNMLTJLHMFFBC18CA,坡道平面,550000,40.41,
RPQNMLMLKHMFFBC37CA,坡道平面,0,,
RPTNMLRKLHMFFCC28CA,坡道平面,0,32.04,
RPQNMLOLKHMFFCC67CA,坡道平面,0,,
RPXNMLLJLHMFFCC97CA,坡道平面,0,39.72,
RPPNMLKLLHMFFCC27CA,坡道平面,1000000,32.04,
RPQNMLOJLHMFFCC57CA,升降機械,0,,
RPTNMLNLKHMFFBC77CA,坡道平面,0,,
RPQNMLMJLHMFFCC37CA,坡道平面,0,30.27,
RPTOMLNKLHMFFCC97CA,升降平面,0,,
RPTNMLKKLHMFFCC77EA,一樓平面,0,,
RPTNMLPKLHMFFBC08DA,坡道平面,0,,
RPTNMLKKLHMFFBC47CA,坡道平面,0,,
RPROMLQJLHMFFCC97CA,坡道平面,1000000,36.37,
RPPNMLQJLHMFFCC67CA,坡道機械,0,,
RPPNMLKKLHMFFCC17CA,坡道平面,1200000,42.95,
RPSNMLSJLHMFFCC18CA,坡道平面,0,15.48,
RPSNMLSJLHMFFCC18CA,坡道平面,0,15.48,
RPOOMLSJLHMFFBC77CA,坡道機械,0,,
RPPOMLTJLHMFFBC97CA,坡道平面,0,,
RPVNMLOKLHMFFCC18CA,坡道平面,550000,38.47,
RPSPMLSLLHMFFCC78EA,坡道機械,550000,22.59,
RPQNMLOKLHMFFBC57CA,一樓平面,0,,
RPQNMLNKLHMFFBC47CA,坡道平面,0,34.16,
RPPOMLRLLHMFFCC08CA,坡道平面,0,33.19,
RPPOMLRLLHMFFCC08CA,坡道平面,0,33.19,
RPQOMLRLLHMFFCC18CA,坡道平面,1050000,33.19,
RPUNMLTJLHMFFBC38CA,其他,0,,
RPSOMLRJLHMFFCC18CA,坡道平面,0,,
RPWNMLNLLHMFFCC28CA,坡道平面,950000,28.62,
RPOOMLKKLHMFFCC37EA,坡道平面,0,,
RPOOMLKKLHMFFCC37EA,坡道平面,0,,
RPSNMLLLLHMFFBC67DA,坡道平面,0,,
RPPNMLPLLHMFFBC67CA,坡道機械,500000,18.83,
