編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSPMLLKJIOFFCA87CC,13,237.09,工業用,鋼骨造,95年11月28日,十二層,
RPSPMLLKJIOFFCA87CC,13,18.02,共有部分,鋼骨造,95年11月28日,十二層,
RPSPMLLKJIOFFCA87CC,13,125.12,共有部分,鋼骨造,95年11月28日,十二層,
RPUPMLLKJIOFFCA08CC,11,300.26,公害輕微之工業（作業廠房）,鋼筋混凝土造,97年10月2日,八層,
RPSNMLLKJIOFFCA67CC,4,35.27,一般事務所,鋼筋混凝土造,104年12月4日,十四層,
RPSNMLLKJIOFFCA67CC,4,19.74,本共有部分之項目，公寓大廈管理使用空間，安全梯Ａ，安全梯Ｂ，梯廳兼排煙室，緊急用升降梯，機電設備空間，雨遮，陽台，電信室，緊急發電機室，安全梯Ｃ，卸貨空間，排煙室，進氣管道，排煙管道，排風管道，消防泵浦室，台電受電室，汙水陰井，走廊，水箱，水錶室，消防水箱，昇降機房，機車格，等２５項。,鋼筋混凝土造,104年12月4日,十四層,
RPXNMLLKJIOFFDA28CC,5,360.27,一般事務所、金融保險業,鋼骨造、鋼骨鋼筋混凝土造,104年4月15日,四十六層,
RPXNMLLKJIOFFDA28CC,5,47.96,本共有部分之項目有樓梯Ａ、排煙室Ａ、管道間、弱電室、緊急升降機兼無障礙電梯、緊急用昇降機間兼排煙室、機房、樓梯Ｂ、樓梯Ｂ１、緩衝空間排煙管道、樓梯Ｂ２、排煙室Ｂ、排煙室Ｂ２、樓梯Ｃ、樓梯Ｄ、前室Ｄ、樓梯Ｅ、樓梯Ｈ、瓦斯遮斷室、電信室、警報逆止閥管道、廁所、緩衝區安全梯、配電室、空調機房、機坑、防災中心、電錶室、樓梯Ｊ、樓梯Ｋ、前室Ｋ、樓梯Ｌ、樓梯Ｌ１、樓梯Ｌ２、前室Ｌ１、前室Ｌ２、電氣室、水箱機房、公共蓄水池、消防機房、人行通道、自設騎樓、走道、陽臺、辦公室用戶配電盤室、併聯盤室、機電室、公共用戶配電盤室、油槽室、發電機室Ａ、發電機室Ｂ、消防中繼水箱、電梯機房、消防中繼機房、電梯昇降道、裝卸停車位等五十六項。,鋼骨造、鋼骨鋼筋混凝土造,104年4月15日,四十六層,
RPXNMLLKJIOFFDA28CC,5,37.91,本共有部分之項目有梯廳、梯廳Ａ、梯廳Ｂ、梯廳Ｃ、梯廳Ｇ、梯廳（一般事務所）、資訊機房、垃圾處理機房、空調機房、雨水機房、水箱機房、機房、消防中繼機房、汙水機房、生飲水槽機房、配電室（辦公室用戶空調）、弱電室、電氣室、辦公室、風除室、防災管理室、哺乳室、辦公室水箱室、機電室、排煙室Ａ、排煙室Ｂ、緊急用昇降機間兼排煙室、陽臺、管道間、消防中繼水箱、消防屋頂水箱等三十一項。,鋼骨造、鋼骨鋼筋混凝土造,104年4月15日,四十六層,
