編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLKQHNFFIB88CC,29,145.46,廠房、梯間、辦公室、人行道、單身員工宿舍,加強磚造,78年9月30日,二層,
RPSOMLNKQHNFFBB48CC,4,96.24,住家用,鋼筋混凝土造,103年10月27日,十五層,
RPSOMLNKQHNFFBB48CC,4,19.82,本共有部份係依使用執照之建築概要表記載項目有，昇降機間，排煙室，梯廳，樓梯間，水箱，機械室等６項。,鋼筋混凝土造,103年10月27日,十五層,
RPSOMLNKQHNFFBB48CC,4,36.36,本共有部份係依使用執照之建築概要表記載項目有停車空間．昇降機間．消防機房．污水機房．水箱．防空避難室兼停車空間．樓梯間．台電配電室．發電機室．電信機房．管委會使用空間．車道．門廳．資源回收室．水景機房．機車停車區．頂蓋型開放空間．管委會管理室：等１８項。,鋼筋混凝土造,103年10月27日,十五層,
RPXNMLNKQHNFFCB98CC,,45.92,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPUNMLNKQHNFFDB78CC,22,81.04,住家用,鋼筋混凝土造,85年7月17日,二十層,
RPUNMLNKQHNFFDB78CC,22,28.24,共有部份,鋼筋混凝土造,85年7月17日,二十層,
RPUNMLNKQHNFFDB78CC,22,8.02,停車空間,鋼筋混凝土造,85年7月17日,二十層,
RPOOMLNKQHNFFCB18CC,,45.49,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPRNMLNKQHNFFBB28CC,38,35.26,住家用,鋼筋混凝土加強磚造,69年4月24日,四層,
RPPNMLLKQHNFFAB77CC,22,87.64,店舖，辦公室,鋼筋混凝土造,85年10月5日,十八層,
RPPNMLLKQHNFFAB77CC,22,17.09,共同使用,鋼筋混凝土造,85年10月5日,十八層,
RPWNMLNKQHNFFAB68CC,30,94.00,集合住宅,鋼筋混凝土造,77年6月27日,五層,
RPPSMLOKQHNFFCB78CC,22,130.31,國民住宅,鋼筋混凝土造,85年9月23日,十二層,
RPQRMLOKQHNFFCB78CC,13,242.41,住家用,鋼筋混凝土造,94年9月16日,十四層,
RPQRMLOKQHNFFCB78CC,13,162.54,共有部份,鋼筋混凝土造,94年9月16日,十四層,
RPWQMLOKQHNFFCB66CC,25,19.44,住家用,鋼筋混凝土造,82年2月18日,八層,
RPWQMLOKQHNFFCB66CC,25,4.79,共有部份,鋼筋混凝土造,82年2月18日,八層,
RPUOMLNKQHNFFCB78CC,,45.92,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPVOMLNKQHNFFCB88CC,,45.92,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPTOMLNKQHNFFCB68CC,,45.10,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPSPMLNKQHNFFCB68CC,10,72.23,店舖、集合住宅,鋼筋混凝土造,98年1月21日,十層,
RPSOMLNKQHNFFCB58CC,,45.92,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPWOMLNKQHNFFCB98CC,,44.12,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPROMLNKQHNFFCB48CC,,45.92,集合住宅,鋼筋混凝土造、鋼骨造,107年2月14日,九層,
RPWQMLOKQHNFFBB56CC,45,134.20,住家用,鋼筋混凝土加強磚造,63年1月15日,二層,
RPXOMLOKQHNFFBB09CC,18,55.20,本共有部份係依使用執照之建築概要表記載項目有：停車空間，梯廳，排煙室，樓梯間，消防機房，水箱，車道，行動不便電梯，緊急升降機電梯，電梯，停車空間兼防空避難室，台電配電室，電錶室，機車停車空間，電信室，垃圾集中處，儲藏室等１７項。,鋼骨鋼筋混凝土造,89年6月3日,二十八層,
RPXOMLOKQHNFFBB09CC,18,165.30,辦公室,鋼骨鋼筋混凝土造,89年6月3日,二十八層,
RPTQMLOKQHNFFBB88CC,21,133.19,住家用,鋼筋混凝土造,86年4月16日,二十四層,
RPUPMLOKQHNFFBB88CC,25,64.95,住商用,鋼筋混凝土造,82年12月14日,十三層,
RPVQMLOKQHNFFBB09CC,28,51.70,住家用,鋼筋混凝土造,80年2月1日,七層,
RPXPMLOKQHNFFBB56CC,30,96.88,住家用,鋼筋混凝土造,77年12月8日,五層,
RPXPMLOKQHNFFBB56CC,30,1.04,住家用,鋼筋混凝土造,77年12月8日,五層,
RPXPMLOKQHNFFBB56CC,30,2.03,住家用,鋼筋混凝土造,77年12月8日,五層,
RPXPMLOKQHNFFBB56CC,30,2.92,共有部份,鋼筋混凝土造,77年12月8日,五層,
RPXPMLOKQHNFFBB56CC,30,8.37,共有部份,鋼筋混凝土造,77年12月8日,五層,
RPTPMLOKQHNFFBB78CC,28,96.92,住商用,鋼筋混凝土造,79年6月22日,七層,
RPTPMLOKQHNFFBB78CC,28,3.75,共有部份,鋼筋混凝土造,79年6月22日,七層,
RPVPMLOKQHNFFBB98CC,25,94.95,住商用,鋼筋混凝土造,82年12月14日,十三層,
RPXNMLOKQHNFFIB07CC,39,96.90,集合住宅,鋼筋混凝土造,68年10月12日,五層,
RPQOMLPKQHNFFIB56CC,5,79.74,集合住宅,鋼筋混凝土造,102年11月18日,十五層,
RPQOMLPKQHNFFIB56CC,5,61.73,本共有部分之項目有停車空間．安全梯間．昇降機間（排煙室）．發電機室．電信室．台電配電室．垃圾暫存室．機械室．防空避難室兼停車空間．消防機械室．水箱．汙水機房．電表區．人行道．車道．門廳．梯廳．戶外安全梯間．梯廳（排煙室）．昇降機間．梯間及外廊等２２項。,鋼筋混凝土造,102年11月18日,十五層,
RPXOMLPKQHNFFFB96CC,26,118.05,國民住宅,鋼筋混凝土造,81年8月11日,五層,
RPWPMLOKQHNFFAB98CC,3,84.92,店鋪、辦公室、住宅、人行道,鋼筋混凝土造,104年9月25日,十二層,
RPPOMLPKQHNFFAB28CC,9,25.13,集合住宅,鋼筋混凝土造,98年8月4日,十一層,
RPWPMLOKQHNFFAB98CC,3,63.60,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、消防機房、管委會空間、樓梯間、緊急昇降機、梯廳、一般昇降機、排煙室、台電配電室、水箱、車道、緊急發電機室、電信室、景觀機房等１５項。,鋼筋混凝土造,104年9月25日,十二層,
RPWPMLOKQHNFFAB98CC,3,10.54,本共有部分係依使用執照之建築概要表記載項目有：樓梯間、緊急昇降機、梯廳、一般昇降機、排煙室、機械室、水錶室等７項。,鋼筋混凝土造,104年9月25日,十二層,
RPPOMLPKQHNFFAB28CC,9,5.58,共有,鋼筋混凝土造,98年8月4日,十一層,
RPPOMLPKQHNFFAB28CC,9,5.95,共有,鋼筋混凝土造,98年8月4日,十一層,
RPSNMLOKQHNFFAB38CC,3,420.55,店舖、住宅,鋼筋混凝土造,104年12月21日,二十層,
RPSNMLOKQHNFFAB38CC,3,120.16,本共有部份係依使用執照之建築概要表記載項目有：停車空間、昇降機間（排煙室）、安全梯間、消防機械室、水箱、電信室、停車空間兼防空避難室、泵浦室、台電配電室、泳池機房、水池機房、發電機室、消防中繼水箱室等共１３項。,鋼筋混凝土造,104年12月21日,二十層,
RPSNMLOKQHNFFAB38CC,3,50.73,本共有部份係依使用執照之建築概要表記載項目有：梯廳（排煙室）、昇降機間、昇降機間（排煙室）、安全梯間、水箱室、廣場式開放空間（有頂蓋）、水錶室、防災中心、機械室、中繼機房、垃圾室、垃圾暫存室、公共服務空間、特別安全梯間、管委會使用空間等共１５項。,鋼筋混凝土造,104年12月21日,二十層,
RPXOMLOKQHNFFAB98CC,31,69.34,住商用,鋼筋混凝土造,76年12月15日,四層,
RPUOMLOKQHNFFAB68CC,36,69.41,住家用,鋼筋混凝土造,71年9月18日,十二層,
RPXOMLOKQHNFFAB98CC,31,213.27,住商用,鋼筋混凝土造,76年12月15日,四層,
RPUOMLOKQHNFFAB68CC,36,4.58,共有部份,鋼筋混凝土造,71年9月18日,十二層,
RPUOMLOKQHNFFAB68CC,36,11.51,共有部份,鋼筋混凝土造,71年9月18日,十二層,
RPOQMLOKQHNFFAB28CC,3,88.08,店鋪、辦公室、住宅、人行道,鋼筋混凝土造,104年9月25日,十二層,
RPOQMLOKQHNFFAB28CC,3,63.60,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、停車空間、消防機房、管委會空間、樓梯間、緊急昇降機、梯廳、一般昇降機、排煙室、台電配電室、水箱、車道、緊急發電機室、電信室、景觀機房等１５項。,鋼筋混凝土造,104年9月25日,十二層,
RPOQMLOKQHNFFAB28CC,3,10.54,本共有部分係依使用執照之建築概要表記載項目有：樓梯間、緊急昇降機、梯廳、一般昇降機、排煙室、機械室、水錶室等７項。,鋼筋混凝土造,104年9月25日,十二層,
RPRPMLOKQHNFFAB48CC,36,69.41,住家用,鋼筋混凝土造,71年9月18日,十二層,
RPRPMLOKQHNFFAB48CC,36,4.58,共有部份,鋼筋混凝土造,71年9月18日,十二層,
RPRPMLOKQHNFFAB48CC,36,11.57,共有部份,鋼筋混凝土造,71年9月18日,十二層,
RPTNMLQKQHNFFCB88CC,24,201.40,住家用,鋼筋混凝土造,84年1月26日,二十層,
RPWNMLPKQHNFFCB09CC,32,277.87,店舖、住房、人行道、避難室,鋼筋混凝土造,75年12月9日,四層,
