編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLLKNHPFFBB68CC,28,316.13,住商用,鋼筋混凝土造,80年12月7日,十六層,
RPXQMLLKNHPFFBB88CC,27,121.94,國民住宅,鋼筋混凝土造,82年5月3日,十二層,
RPXOMLLKNHPFFBB68CC,28,72.76,共有部份,鋼筋混凝土造,80年12月7日,十六層,
RPXOMLLKNHPFFBB68CC,28,11.15,停車空間，避難室,鋼筋混凝土造,80年12月7日,十六層,
RPVQMLLKNHPFFBB68CC,1,50.21,集合住宅,鋼筋混凝土造,108年5月13日,二十一層,
RPVQMLLKNHPFFBB68CC,1,5.44,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間，消防機械室，雨污水機房，安全梯，機械室，停車空間，泳池水箱，消防中繼機房，電信室，景觀機房，發電機室，防災中心，垃圾儲藏室，台電配電室，門廳，管委會使用空間等１６項。,鋼筋混凝土造,108年5月13日,二十二層,
RPVQMLLKNHPFFBB68CC,1,17.06,本共有部份係依使用執照之建築概要表記載項目有：水箱，緊急昇降機間排煙室，揚水機房，特別安全梯，排煙室，梯廳，安全梯，電梯間，噴灌機房，消防中繼機房，自來水水箱，消防水箱，機械室等１３項。,鋼筋混凝土造,108年5月13日,二十一層,
RPURMLLKNHPFFBB68CC,1,50.21,集合住宅,鋼筋混凝土造,108年5月13日,二十一層,
RPURMLLKNHPFFBB68CC,1,5.44,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間，消防機械室，雨污水機房，安全梯，機械室，停車空間，泳池水箱，消防中繼機房，電信室，景觀機房，發電機室，防災中心，垃圾儲藏室，台電配電室，門廳，管委會使用空間等１６項。,鋼筋混凝土造,108年5月13日,二十二層,
RPURMLLKNHPFFBB68CC,1,17.06,本共有部份係依使用執照之建築概要表記載項目有：水箱，緊急昇降機間排煙室，揚水機房，特別安全梯，排煙室，梯廳，安全梯，電梯間，噴灌機房，消防中繼機房，自來水水箱，消防水箱，機械室等１３項。,鋼筋混凝土造,108年5月13日,二十一層,
RPXNMLLKNHPFFCB68CC,28,382.79,辦公室、人行道,鋼骨造,80年11月25日,十二層,
RPXNMLLKNHPFFCB68CC,28,449.51,辦公室,鋼骨造,80年11月25日,十二層,
RPTOMLLKNHPFFCB38CC,3,41.37,集合住宅,鋼筋混凝土造,106年8月17日,十一層,
RPXNMLLKNHPFFCB68CC,28,455.94,店舖,鋼骨造,80年11月25日,十二層,
RPQPMLLKNHPFFCB18CC,29,109.15,住家用,鋼筋混凝土造,80年6月11日,七層,
RPQPMLLKNHPFFCB18CC,29,25.05,共有部份,鋼筋混凝土造,80年6月11日,七層,
RPSOMLLKNHPFFCB28CC,3,34.43,集合住宅,鋼筋混凝土造,106年8月17日,十一層,
RPWNMLLKNHPFFAB38CC,36,162.33,住商用,鋼筋混凝土造,73年7月26日,十一層,
RPWNMLLKNHPFFAB38CC,14,16.85,人行道．梯間．機房,鋼筋混凝土造,95年1月5日,十一層,
RPSOMLLKNHPFFAB08CC,12,78.70,集合住宅,鋼筋混凝土造,97年6月24日,十二層,
RPSOMLLKNHPFFAB08CC,12,16.79,共用,鋼筋混凝土造,97年6月24日,十二層,
RPSOMLLKNHPFFAB08CC,12,21.96,共用,鋼筋混凝土造,97年6月24日,十二層,
RPRNMLMKNHPFFFB48CC,2,78.08,集合住宅,鋼筋混凝土造,107年9月26日,十五層,
RPRNMLMKNHPFFFB48CC,2,11.09,梯廳、門廳〈風除室〉、門廊、管委會使用空間〈游泳池〉、電信機房、排風機房、泳池機房、進風機房、消防機房、緊急發電機房、機房、垃圾暫存室、泳池水箱、雨水及汙水機房、防空避難室兼停車空間、車道、機車停車空間。,鋼筋混凝土造,107年9月26日,十五層,
RPRNMLMKNHPFFFB48CC,2,.81,特別安全梯、台電配電室,鋼筋混凝土造,107年9月26日,十五層,
RPRNMLMKNHPFFFB48CC,2,22.15,特別安全梯、排煙室、梯廳、水箱、電錶、消防水箱、電梯機房、樓梯間,鋼筋混凝土造,107年9月26日,十五層,
RPSNMLLKNHPFFFB48CC,3,118.06,集合住宅,鋼筋混凝土造,106年9月5日,十五層,
RPSNMLLKNHPFFFB48CC,3,15.62,管委會使用空間〔蒸氣室，更衣室，交誼室兼閱讀室，兒童遊戲室，健身房，管理中心，儲藏室〕，廁所，門廳，儲藏室，通廊，信箱間，前廳〔風除室〕，門廊，管委會使用空間〔垃圾儲藏室〕，防空避難室兼停車空間，車道，游泳池機房，機房，垃圾車暫停車位，電信室，排風機房，機車停車空間，水箱機房，進風機房，發電機機房，公共水箱，消防泵浦室，雨水及汙水機房,鋼筋混凝土造,106年9月5日,十五層,
RPSNMLLKNHPFFFB48CC,3,1.64,安全梯﹝無障礙樓梯﹞、台電配電室、電錶區、受電箱、甲梯安全梯,鋼筋混凝土造,106年9月5日,十五層,
RPSNMLLKNHPFFFB48CC,3,32.85,排煙室，梯廳兼排煙室，特別安全梯，特別安全梯〔無障礙樓梯〕，樓梯間，水錶室，排煙機房，消防水箱，電梯機房，水箱機房，管道間,鋼筋混凝土造,106年9月5日,十五層,
RPXNMLMKNHPFFCB78CC,5,21.48,辦公事務所及工商服務業,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPWNMLMKNHPFFAB48CC,6,85.49,集合住宅,鋼筋混凝土造,103年8月21日,十五層,
RPWNMLMKNHPFFAB48CC,6,19.86,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、一般昇降機、緊急昇降機、樓梯間、消防機房、水箱、電信室、防空避難室兼停車空間、緊急發電機室、機械室、台電配電室、機車停車區、門廳、垃圾集中處、公共服務空間（社區大廳、休閒室、社區閱覽室、社區管理室）、外廊、頂蓋型開放空間兼外廊、梯廳、廣場式開放空間（頂蓋型）、車道、污水機房等共２２項。,鋼筋混凝土造,103年8月21日,十五層,
RPWNMLMKNHPFFAB48CC,6,20.03,本共有部份係依使用執照之建築概要表記載項目有：排煙室、一般昇降機、緊急昇降機、樓梯間、水箱、機械室、梯廳、水錶箱室、電梯機房等共９項。,鋼筋混凝土造,103年8月21日,十五層,
RPUOMLMKNHPFFAB38CC,25,94.30,住商用,鋼筋混凝土造,83年12月28日,十五層,
RPUOMLMKNHPFFAB38CC,25,96.61,共有部份,鋼筋混凝土造,83年12月28日,十五層,
RPUOMLMKNHPFFAB38CC,25,29.92,共有部份,鋼筋混凝土造,83年12月28日,十五層,
