鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
秀水鄉,房地(土地+建物),彰化縣秀水鄉安溪街110號,495.8,工,,,1090514,土地1建物1車位0,一層,1,工廠,工業用,鋼筋混凝土加強磚造,0621201,495.8,0,0,0,無,無,無,31500,,,0.0,0,,RPOSMLOKNHPFFAN07DC
和美鎮,房地(土地+建物),彰化縣和美鎮和光路145巷18號,16.0,住,,,1090422,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土加強磚造,0690930,16.0,12,0,12,有,無,無,6300,394,,0.0,0,,RPPNMLSKNHPFFBN07CC
和美鎮,房地(土地+建物),彰化縣和美鎮和光路145巷18號,70.0,住,,,1090422,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土加強磚造,0690930,70.0,12,0,12,有,無,無,24600,351,,0.0,0,,RPQNMLSKNHPFFBN17CC
福興鄉,土地,新生段1669-6地號,78.0,住,,,1090518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,18000,231,,0.0,0,,RPRNMLTKNHPFFCN47CC
員林市,房地(土地+建物),彰化縣員林市北和街53巷9號,85.93,住,,,1090511,土地1建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,0810303,241.37,8,3,6,有,無,無,20000,83,,0.0,0,,RPVNMLTKNHPFFDN97CC
員林市,建物,彰化縣員林市南昌路9號,31.0,住,,,1090518,土地1建物0車位0,,,店面(店鋪),,,,86.1,2,1,1,有,無,無,25000,290,,0.0,0,,RPUNMLLLNHPFFDN17CC
鹿港鎮,土地,鹿福段782地號,207.3,住,,,1090521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,20000,96,,0.0,0,,RPSNMLLLNHPFFCN86CC
伸港鄉,房地(土地+建物),彰化縣伸港鄉中華路57號,83.0,住,,,1090508,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0711016,236.22,5,3,4,有,無,無,15000,64,,0.0,0,,RPSNMLLLNHPFFBN76CC
員林市,建物,彰化縣員林市永和街5號,124.0,住,,,1090518,土地1建物0車位0,見其他登記事項,,店面(店鋪),,,,264.27,6,2,4,有,無,無,16500,62,,0.0,0,,RPQNMLQLNHPFFDN27CC
彰化市,建物,彰化縣彰化市彰南路一段１１７巷１５之４號,0.0,,鄉村區,乙種建築用地,1090508,土地0建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0671201,41.35,2,2,3,有,無,有,10000,242,,0.0,0,含增建或未登記建物。；部分承租,RPTNMLLJOHPFFAN66CC
