編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTOMLNKNHOFFAB08CA,19,58.81,住家用,鋼筋混凝土造,89年5月18日,十四層,九層 陽台
RPTOMLNKNHOFFAB08CA,19,44.11,共有部份,鋼筋混凝土造,89年5月18日,十四層,
RPPNMLPKNHOFFAB77CA,26,19.71,住家用,鋼筋混凝土造,82年5月1日,七層,四層 陽台
RPPNMLPKNHOFFAB77CA,26,9.81,共有部份,鋼筋混凝土造,82年5月1日,七層,
RPXPMLOKNHOFFAB68CA,45,57.71,住家用,鋼筋混凝土造,63年5月4日,三層,三層
RPSOMLPKNHOFFAB18CA,26,74.96,住家用,鋼筋混凝土造,82年10月6日,七層,二層 陽台 花台
RPSOMLPKNHOFFAB18CA,26,19.97,共有部份,鋼筋混凝土造,82年10月6日,七層,
RPXPMLOKNHOFFAB68CA,45,6.63,避難室,鋼筋混凝土造,63年5月4日,三層,地下層
RPWPMLPKNHOFFAB68CA,40,74.94,住家用,鋼筋混凝土造,68年5月17日,五層,五層
RPRNMLTKNHOFFAB38CA,40,117.23,集合住宅,鋼筋混凝土造,68年5月15日,五層,五層 陽台
RPUPMLKLNHOFFAB08CA,3,84.10,集合住宅,鋼筋混凝土造,105年9月22日,十一層,十一層 陽台
RPUPMLKLNHOFFAB08CA,3,56.52,本共有部分係依使用執照之建築概要表記載項目有：騎樓、管委會使用空間、門廳、車道、昇降設備（行動不便者電梯）、梯廳、安全梯、電信管道、給排水管道、弱電管道、防空避難室兼停車空間、梯間、進排氣管道、台電配電室、發電機房、電信室、停車空間、水箱、消防機房、汙水機房、雨水回收機房等共２１項。,鋼筋混凝土造,105年9月22日,十一層,
RPUPMLKLNHOFFAB08CA,3,15.53,本共有部分係依使用執照之建築概要表記載項目有：昇降設備（行動不便者電梯）、梯廳、安全梯、梯間、電信管道、給排水管道、弱電管道、屋頂平台、給水管道、機械室、水箱等共１１項,鋼筋混凝土造,105年9月22日,十一層,
RPWPMLKLNHOFFAB28CA,13,.07,管理員室．電信室,鋼筋混凝土造,95年4月20日,二層,一層 二層
RPWPMLKLNHOFFAB28CA,13,160.54,住房．停車空間,鋼筋混凝土造,95年4月20日,四層,一層 二層 三層 四層 陽台 雨遮
RPWPMLKLNHOFFAB28CA,13,.06,管理員室．電信室,鋼筋混凝土造,95年4月20日,二層,一層 二層
RPTNMLRKNHOFFAB38CA,24,95.34,住家用,鋼筋混凝土造,83年12月28日,十五層,十一層 陽台
RPTNMLRKNHOFFAB38CA,24,43.98,共有部份,鋼筋混凝土造,83年12月28日,十五層,
RPTNMLRKNHOFFAB38CA,24,14.96,共有部份,鋼筋混凝土造,83年12月28日,十五層,
RPVNMLMLNHOFFAB18CA,24,124.30,集合住宅,鋼筋混凝土造,84年4月29日,二十層,九層 陽台 花台
RPVNMLMLNHOFFAB18CA,24,24.21,梯間，機械室，水箱,鋼筋混凝土造,84年4月29日,二十層,
RPVNMLMLNHOFFAB18CA,24,29.93,梯間，停車場，防空避難室,鋼筋混凝土造,84年4月29日,二十層,
RPVNMLMLNHOFFAB18CA,24,14.59,停車場,鋼筋混凝土造,84年4月29日,二十層,地下二層
RPVNMLMLNHOFFAB18CA,24,2.51,梯間，停車場，防空避難室,鋼筋混凝土造,84年4月29日,二十層,
RPTPMLLMNHOFFAB18CA,25,23.70,住家用,鋼筋混凝土造,83年5月4日,十二層,八層 陽台
RPTPMLLMNHOFFAB18CA,25,12.81,防空避難室．停車空間．樓梯間．機械室．水塔,鋼筋混凝土造,83年5月4日,十二層,
RPSPMLNLNHOFFAB18CA,19,94.71,集合住宅,鋼筋混凝土造,89年8月15日,十二層,十二層 陽台
RPSPMLNLNHOFFAB18CA,19,11.96,共同使用,鋼筋混凝土造,89年8月15日,十六層,
RPSPMLNLNHOFFAB18CA,19,19.44,共同使用,鋼筋混凝土造,89年8月15日,十六層,
RPRNMLMLNHOFFAB77CA,35,73.08,集合住宅,鋼筋混凝土造,73年4月23日,七層,五層 陽台
RPXNMLLLNHOFFAB28CA,27,106.34,住家用,鋼筋混凝土造,81年4月22日,五層,五層 陽台
RPXNMLLLNHOFFAB28CA,27,5.17,共有部份,鋼筋混凝土造,81年4月22日,五層,
RPXNMLLLNHOFFAB28CA,27,35.12,停車空間,鋼筋混凝土造,81年4月22日,五層,地下層
RPRNMLQKNHOFFAB08CA,24,7.23,共有部份,鋼筋混凝土造,84年1月13日,十九層,
RPRNMLQKNHOFFAB08CA,24,46.87,集合住宅,鋼筋混凝土造,84年1月13日,十九層,八層 陽台
RPRNMLQKNHOFFAB08CA,24,17.73,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,
RPRNMLQKNHOFFAB08CA,24,9.12,共有部份,鋼筋混凝土造,84年1月13日,十九層,
RPOQMLQJOHOFFAB08CA,,61.68,集合住宅,鋼筋混凝土造,108年3月25日,十二層,二層 陽台
RPOQMLQJOHOFFAB08CA,,66.25,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、一般安全梯、一般昇降機、緊急昇降機、汙水機房、消防機房、水箱、車道、梯廳（排煙室）、機電設備、停車空間、機車停車空間、台電配電室、發電機室、電信室、公共服務空間、管委會使用空間、梯廳、垃圾儲藏室、排煙室、戶外安全梯、走廊、水錶室、梯間、機械室等２５項。,鋼筋混凝土造,108年3月25日,十二層,
RPVNMLLJOHOFFAB97CA,11,44.14,集合住宅,鋼筋混凝土造,97年1月21日,二十二層,三層 陽台 雨遮
RPVNMLLJOHOFFAB97CA,11,2.82,共用,鋼筋混凝土造,97年1月21日,二十二層,
