編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPQOMLOKJIMFFBC57CA,升降平面,0,,
RPUNMLNKJIMFFBC77CA,坡道平面,384000,36.84,
RPSPMLMLJIMFFBC77CA,坡道機械,0,5.29,
RPTNMLKMJIMFFCC67CA,坡道平面,0,,
RPPNMLTKJIMFFCC97CA,坡道平面,0,,
RPPNMLNJKIMFFCC37CA,坡道平面,0,,
RPQOMLTLJIMFFCC28CA,坡道平面,1100000,42.95,
RPRNMLPKJIMFFCC77CA,坡道平面,0,40.61,
RPRNMLPKJIMFFCC77CA,坡道平面,0,40.61,
RPPNMLQKJIMFFCC67CA,坡道平面,1200000,34.05,
RPUNMLRKJIMFFCC28CA,坡道平面,1500000,13.47,
RPRNMLRKJIMFFCC97CA,坡道平面,1500000,15.87,
RPSNMLRKJIMFFCC08CA,坡道平面,1500000,15.87,
RPSNMLRKJIMFFCC08CA,坡道平面,1500000,15.87,
RPTNMLRKJIMFFCC18CA,坡道平面,1500000,15.87,
RPPSMLTLJIMFFBC48CA,坡道平面,0,,
RPSSMLKMJIMFFBC97CA,坡道平面,0,,
RPSOMLOJKIMFFCC87CA,坡道平面,0,,
RPVNMLMKKIMFFCC97CA,坡道平面,1000000,33.28,
RPTPMLNKKIMFFBC97CA,坡道平面,0,,
RPPOMLNLJIMFFCC57CA,坡道平面,0,,
RPTNMLOLJIMFFCC18EA,坡道平面,1100000,15.87,
RPRPMLKMJIMFFCC67CA,升降機械,700000,8.18,
RPSNMLLLJIMFFCC57CA,坡道平面,0,,
RPSNMLRLJIMFFCC18CA,坡道機械,0,,
RPWRMLSLJIMFFBC98CA,坡道平面,1000000,33.19,
RPPOMLNLJIMFFBC47CA,坡道平面,950000,,
RPXRMLQJKIMFFBC78CA,坡道平面,0,,
RPVOMLLJKIMFFCC87CA,升降機械,0,,
RPSNMLLJKIMFFCC47CA,坡道平面,950000,28.62,
RPQNMLRLJIMFFCC97CA,坡道機械,0,,
RPVNMLMLJIMFFCC97CA,坡道機械,0,,
RPVNMLMLJIMFFCC97CA,坡道機械,0,,
RPUOMLNLJIMFFCC08CA,坡道平面,1200000,15.87,
RPPOMLOJKIMFFCC77EA,坡道平面,0,,
RPSNMLKMJIMFFCC57CA,升降機械,0,,
RPPOMLLJKIMFFCC27CA,坡道平面,0,35.45,
RPSOMLNLJIMFFCC87CA,坡道平面,0,,
RPQQMLKMJIMFFCC67CA,坡道平面,0,,
RPTOMLKMJIMFFCC77CA,坡道平面,0,,
RPUNMLLKKIMFFCC77CA,坡道平面,0,,
RPUNMLRLJIMFFCC38CA,坡道平面,0,15.87,
RPXNMLLJKIMFFCC97CA,坡道平面,0,15.87,
RPTOMLOLJIMFFBC97CA,坡道平面,0,,
RPXQMLNLJIMFFBC48CA,坡道平面,360000,36.84,
