編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLNJJILFFAB37CA,25,33.95,避難室，停車空間,鋼筋混凝土造,80年11月1日,十二層,地下層
RPUNMLNJJILFFAB37CA,25,.02,共有部份,鋼筋混凝土造,80年11月1日,十二層,
RPVNMLLJJILFFAB27CA,18,62.81,住家用,鋼筋混凝土造,87年9月30日,十二層,三層 陽台
RPVNMLLJJILFFAB27CA,18,29.75,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPSNMLNJJILFFAB17CA,2,119.80,集合住宅,鋼筋混凝土造,103年10月29日,二十六層,十一層 陽台 雨遮
RPSNMLNJJILFFAB17CA,2,108.48,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、機電設備、一般昇降機、緊急昇降機、機械室、水箱、車道、機械室（污水機房）、機械室（消防機房）、門廳、安全梯、特別安全梯、防災中心、公共服務空間、中繼機械室、蓄水池、頂蓋型開放空間、防空避難室兼停車空間、台電配電室、電錶區、機械室（電信室、發電機房）、梯廳、梯間、雨水回收水箱、梯間（一般安全梯）、垃圾處理室等共２７項,鋼筋混凝土造,103年10月29日,二十六層,
RPWOMLNJJILFFAB67CA,5,239.04,住宅、停車空間、梯間,鋼筋混凝土造,100年11月16日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPPPMLNJJILFFAB07CA,4,85.86,集合住宅,鋼筋混凝土造,101年5月28日,十五層,十五層 陽台 雨遮
RPPPMLNJJILFFAB07CA,4,66.52,本共有部分係依使用執照之建築概要表記載項目有：停車空間、Ａ梯間、Ｂ梯間、Ｃ梯間、Ｄ梯間、水箱、污水機房、消防機房、發電機房、機房、電信室、人行道、大廳、資源回收處理室、垃圾冷藏室、多功能社區中心１及２、警衛室、管理室、閱覽室１及２、健身房、籃球場、外廊、防空避難室、台電受電室Ａ、台電受電室Ｂ、機械室、走廊、電梯機房、車道、屋頂裝飾物等共３２項。,鋼筋混凝土造,101年5月28日,十五層,
RPOPMLOJJILFFAB07CA,3,185.44,集合住宅,鋼筋混凝土造,102年5月29日,十四層,十二層 陽台 雨遮
RPOPMLOJJILFFAB07CA,3,.55,管理室,鋼筋混凝土造,102年5月29日,十四層,
RPOPMLOJJILFFAB07CA,3,172.16,共有：本共有部份之項目有停車空間、樓梯間、排煙室、昇降機間、機械機房、消防機房、水箱、電信室、防空避難室兼停車空間、機械室、緊急發電室、管理室、台電配電室、機車停車區、車道、門廳、社區大廳、社區交誼廳、社區閱讀室、頂蓋型開放空間、垃圾集中處、梯廳、屋頂平台、水錶箱室、電梯機房等２５項。,鋼筋混凝土造,102年5月29日,十四層,
RPTPMLKKJILFFAB27CA,21,85.56,集合住宅,鋼筋混凝土造,84年11月30日,十七層,八層 陽台
RPTPMLKKJILFFAB27CA,21,.09,辦公室,鋼筋混凝土造,84年11月30日,十七層,
RPTPMLKKJILFFAB27CA,21,36.39,開放空間．梯間．防空避難室．停車空間．機械室．水箱,鋼筋混凝土造,84年11月30日,十七層,
RPTPMLKKJILFFAB27CA,21,.17,管理員室,鋼筋混凝土造,84年11月30日,十七層,
RPWOMLLJJILFFBB57CA,23,85.20,住家用,鋼筋混凝土造,82年8月13日,七層,四層 陽台
RPWOMLLJJILFFBB57CA,23,15.95,共有部份,鋼筋混凝土造,82年8月13日,七層,
RPRPMLLJJILFFBB17CA,5,85.01,住家用,鋼筋混凝土造,100年12月21日,十二層,五層 陽台 雨遮
RPRPMLLJJILFFBB17CA,5,69.24,本共有部份係依使用執照之建築概要表記載項目有：停車空間．水箱．機械室．防空避難室．梯間．電梯間．台電配電室．電信室．人行道．公共服務空間．梯廳等１１項。,鋼筋混凝土造,100年12月21日,十二層,
RPXNMLMJJILFFAB57CA,22,30.78,住家用,鋼筋混凝土造,83年5月4日,十二層,六層 陽台
RPXNMLMJJILFFAB57CA,22,12.62,防空避難室．停車空間．樓梯間．機械室．水塔,鋼筋混凝土造,83年5月4日,十二層,
RPPOMLMJJILFFBB96CA,23,30.76,住家用,鋼筋混凝土造,83年2月7日,十八層,十七層 陽台
RPPOMLMJJILFFBB96CA,23,15.82,共有部份,鋼筋混凝土造,83年2月7日,十八層,
RPRPMLMJJILFFBB27CA,24,166.99,住家用,鋼骨鋼筋混凝土造,81年12月22日,二十六層,七層 陽台 花台
RPRPMLMJJILFFBB27CA,24,68.99,停車場，防空避難室,鋼骨鋼筋混凝土造,81年12月22日,二十六層,
RPRPMLMJJILFFBB27CA,24,31.86,共有部份,鋼骨鋼筋混凝土造,81年12月22日,二十六層,
RPPNMLNJJILFFBB96CA,31,130.98,住商用,鋼筋混凝土造,74年5月27日,二層,一層 二層 陽台 平台 屋頂突出物 騎樓
RPTNMLOJJILFFBB47CA,22,164.77,住家用,鋼筋混凝土造,83年9月6日,十九層,六層 陽台 花台
RPTNMLOJJILFFBB47CA,22,65.10,共有部份,鋼筋混凝土造,83年9月6日,十九層,
RPRQMLOJJILFFBB57CA,24,146.61,住家用,鋼筋混凝土造,81年12月12日,十二層,六層 陽台
RPRQMLOJJILFFBB57CA,24,36.57,共有部份,鋼筋混凝土造,81年12月12日,十二層,
RPUNMLOJJILFFBB57CA,,273.69,住宅．停車空間．樓梯間,鋼筋混凝土造,105年1月18日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPQQMLOJJILFFBB47CA,40,92.43,住家用,加強磚造,66年2月10日,二層,一層 二層
RPVRMLNJJILFFBB97CA,23,92.78,住家用,鋼筋混凝土造,82年9月24日,十六層,十三層 陽台 花台
RPVRMLNJJILFFBB97CA,43,13.78,住家用,加強磚造,62年5月20日,一層,一層
RPURMLNJJILFFBB87CA,6,43.67,住家用,鋼筋混凝土造,99年9月9日,十七層,四層 陽台 雨遮
RPURMLNJJILFFBB87CA,6,24.62,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，車道，台電配電室，緊急發電機室，機房，電信室等１３項。,鋼筋混凝土造,99年9月9日,十七層,
RPURMLNJJILFFBB87CA,6,15.34,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，梯廳，公設，透空遮牆，水箱，電梯機房，走廊，車道，外廊等１４項。,鋼筋混凝土造,99年9月9日,十七層,
RPURMLNJJILFFBB87CA,6,.00,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，台電配電室，緊急發電機室，車道，電信室等１２項,鋼筋混凝土造,99年9月9日,十八層,
RPURMLNJJILFFBB87CA,6,.00,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，透空遮牆，水箱，電梯機房，車道，機房，管委會使用空間，開放空間，外廊，管委會休憩室，管委會交誼廳，管委會閱覽室，垃圾集中處等１８項。,鋼筋混凝土造,99年9月9日,十八層,
RPPOMLKKJILFFAB76CA,23,19.24,住家用,鋼筋混凝土造,82年11月24日,八層,五層 陽台
RPPOMLKKJILFFAB76CA,23,9.53,梯間，走道，機械室，水箱，防空避難室，停車空間,鋼筋混凝土造,82年11月24日,八層,
RPPPMLTJJILFFAB67CA,25,104.41,住家用,鋼筋混凝土造,80年7月3日,七層,一層 陽台 平台
RPPPMLTJJILFFAB67CA,25,12.46,共有部份,鋼筋混凝土造,80年7月3日,七層,
RPPPMLTJJILFFAB67CA,25,15.88,停車空間．避難室,鋼筋混凝土造,80年7月3日,七層,
RPPPMLTJJILFFAB67CA,25,.07,共有部份,鋼筋混凝土造,80年7月3日,七層,
RPTNMLSJJILFFBB87CA,1,61.19,集合住宅,鋼筋混凝土造,104年12月28日,十三層,七層 陽台
RPTNMLSJJILFFBB87CA,1,41.47,本共有部份係依使用執照之建築概要表記載項目有停車空間，一般安全梯，緊急昇降機，消防機房，機械室，太陽能設備室，防空避難室兼停車空間，台電配電室，緊急發電機室，電信機房，頂蓋型開放空間，門廳，公共服務空間，車道，景觀機房，管委會使用空間，梯廳，排煙室，水箱，泳池設備機房，電錶室，坡道，雨水回收機房，資源回收室，公共管道間：等２５項。,鋼筋混凝土造,104年12月28日,十四層,
RPTNMLSJJILFFBB87CA,1,11.32,本共有部份係依使用執照之建築概要表記載項目有：緊急昇降機，排煙室，梯廳，水箱，電梯機房，水錶室，太陽能設備室，一般安全梯等８項。,鋼筋混凝土造,104年12月28日,十四層,
RPWNMLSJJILFFBB18CA,45,91.36,住家用,鋼筋混凝土加強磚造,60年5月25日,二層,一層 二層
RPUNMLSJJILFFBB97CA,3,292.62,住宅、停車空間、梯間,鋼筋混凝土造,102年4月12日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPTNMLKKJILFFBB17CA,22,58.64,住家用,鋼筋混凝土造,83年8月12日,七層,三層 陽台
RPTNMLKKJILFFBB17CA,22,16.29,共有部份,鋼筋混凝土造,83年8月12日,七層,
RPTNMLKKJILFFBB17CA,22,145.67,住家用,鋼筋混凝土造,83年8月12日,七層,三層 陽台 花台
