編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLQLJINFFAA08CA,,25.89,,加強磚造,,二層,一層 二層
RPUQMLOKJINFFAA97CA,,84.74,,鋼筋混凝土造,,四層,四層 陽臺
RPRNMLNKJINFFAA27CA,2,34.68,集合住宅,鋼筋混凝土造,105年8月16日,八層,一層
RPRNMLNKJINFFAA27CA,2,34.00,共有部分，本共有部分之項目有梯廳、戶外安全梯、供行動不便者使用電梯、電梯、走道、全自動機械停車設備、獎勵停車位、水錶室、機械室、水箱、管理員室、電梯間、防空避難設備兼停車空間、電信室、停車空間、台電配電室、發電機進氣管道、發電機排氣管道、消防泵浦室、消防專用水池、緊急發電機室、鋼瓶室、停車設備油壓室等２３項。,鋼筋混凝土造,105年8月16日,八層,
RPUNMLNKJINFFAA57CA,,88.43,住家用,鋼筋混凝土造,,五層,四層 陽臺
RPQOMLMKJINFFBA27CA,41,89.68,住家用,鋼筋混凝土造,66年12月7日,五層,五層 陽臺
RPROMLMKJINFFBA37CA,31,37.56,住家用,鋼筋混凝土造,76年12月21日,八層,六層 露台 花台
RPROMLMKJINFFBA37CA,31,11.97,共有部分,鋼筋混凝土造,76年12月21日,八層,
RPUOMLMKJINFFBA67CA,3,33.70,本共有部分之項目有機電設備空間、消防中繼水箱、消防機電設備空間、消防中繼幫浦室、自來水箱、樓梯間、進風、排煙、一般安全梯Ｄ、安全梯Ｂ２、安全梯Ｂ３、緊急升降機、緊急升降機兼供行動不便者使用電梯、一般昇降機、排煙室Ｂ１、電力管道室、走道、無機房昇降機、防災中心、信箱間、特別安全梯Ａ、特別安全梯Ｂ、特別安全梯Ｃ、一般安全梯Ａ１、一般安全梯Ｂ１、排煙室Ａ１、排煙室Ａ２、排煙室Ｂ２、排煙室Ｃ、梯廳（排煙室Ｂ１）、梯廳、消防撒水、排水、排氣、進氣口、排氣口管道、發電機排氣口、進氣管道、電氣排水消防、陽台、（６ＭＸ１２Ｍ）緩衝空間、電力、管理委員會使用空間、走廊、水錶室、電管道室、台電配電室、受電箱、排氣管道、弱電、消防管道、機電設備空間（消防中繼幫浦室）、防空避難室兼停車空間、發電機室兼大公變電室、垃圾處理室、垃圾裝卸空間、電梯間、停車空間、機電設備空間（供電信使用）、小公變電室、自來水池、消防幫浦室、法定裝卸車位、騎樓、自設騎樓及法定騎樓等６６項,鋼骨造,105年3月31日,二十六層,
