編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLMKJINFFBJ98CC,10,53.79,住商用,鋼筋混凝土造,97年9月11日,四層,
RPUOMLMKJINFFBJ78CC,5,130.71,住家用,鋼筋混凝土造,103年3月13日,十四層,
RPUOMLMKJINFFBJ78CC,5,125.38,本共有部分之項目有防空避難室兼停車空間、開放空間、梯間、機械室水箱等四項,鋼筋混凝土造,103年3月13日,十四層,
RPQNMLMKJINFFBJ28CC,3,68.01,住家用,鋼筋混凝土造,105年1月26日,二十四層,
RPQNMLMKJINFFBJ28CC,3,64.73,本共有部分之項目有防空避難室兼停車空間、停車空間、機車停車空間、電信室、中繼水箱、機房、水箱、樓梯間、梯間、消防機房、開放空間、垃圾室、走廊、管理員室、防災中心等十五項。,鋼筋混凝土造,105年1月26日,二十四層,
RPRNMLMKJINFFBJ38CC,5,126.03,住家用,鋼筋混凝土造,102年11月7日,二十二層,
RPRNMLMKJINFFBJ38CC,5,24.98,本共有部分之項目有防空避難室兼停車空間，清水池，機房，電信室，台電配電室，開放空間，門廳，梯間，機械室，中繼機房，水塔室，水箱等十二項。,鋼筋混凝土造,102年11月6日,二十二層,
RPRNMLMKJINFFBJ38CC,5,33.24,本共有部分之項目有梯間，機械室，中繼機房，水塔室，水箱等五項。,鋼筋混凝土造,102年11月6日,二十二層,
RPSOMLNKJINFFBJ68CC,1,104.81,住家用,鋼筋混凝土造,107年4月18日,二十九層,
RPSOMLNKJINFFBJ68CC,1,78.12,本共有部分之項目有防空避難室兼停車空間、停車空間、中繼機房、防災中心、台電配電場所、管委會空間、開放空間、集中式垃圾貯存空間、樓梯間、機械室、水箱等十一項。,鋼筋混凝土造,107年4月18日,二十九層,
RPQOMLNKJINFFBJ48CC,6,75.83,住家用,鋼筋混凝土造,101年5月31日,十三層,
RPQOMLNKJINFFBJ48CC,6,50.67,本共有部分之項目有防空避難室，停車空間，廣場式開放空間，垃圾儲藏空間，沿街式開放空間等五項。,鋼筋混凝土造,101年5月31日,十四層,
RPQOMLNKJINFFBJ48CC,6,17.17,本共有部分之項目有樓梯間、水箱、機械室等三項。,鋼筋混凝土造,101年5月31日,十三層,
RPOOMLNKJINFFBJ28CC,13,88.37,住家用,鋼筋混凝土造,94年8月31日,十二層,
RPOOMLNKJINFFBJ28CC,13,19.30,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPOOMLNKJINFFBJ28CC,13,12.71,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPXNMLNKJINFFBJ09CC,13,121.38,住家用,鋼筋混凝土造,94年9月23日,十五層,
RPXNMLNKJINFFBJ09CC,13,17.74,共用部分,鋼筋混凝土造,94年9月23日,十五層,
RPXNMLNKJINFFBJ09CC,13,22.98,共用部分,鋼筋混凝土造,94年9月23日,十五層,
RPWNMLNKJINFFBJ98CC,6,90.71,住家用,鋼筋混凝土造,101年5月31日,十三層,
RPWNMLNKJINFFBJ98CC,6,54.93,本共有部分之項目有防空避難室，停車空間，廣場式開放空間，垃圾儲藏空間，沿街式開放空間等五項。,鋼筋混凝土造,101年5月31日,十四層,
RPWNMLNKJINFFBJ98CC,6,20.99,本共有部分之項目有樓梯間、水箱、機械室等三項。,鋼筋混凝土造,101年5月31日,十三層,
RPVNMLNKJINFFBJ88CC,13,70.30,住家用,鋼筋混凝土造,94年11月14日,十五層,
RPVNMLNKJINFFBJ88CC,13,41.23,共用部分,鋼筋混凝土造,94年11月14日,十五層,
