編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTQMLLKKHPFFAF48CC,18,109.94,住家用,鋼筋混凝土造,91年7月16日,十層,
RPTQMLLKKHPFFAF48CC,18,16.56,防空避難室兼停車空間及車道,鋼筋混凝土造,91年7月16日,十層,
RPTQMLLKKHPFFAF48CC,18,30.47,共有部分,鋼筋混凝土造,91年7月16日,十層,
RPTQMLLKKHPFFAF48CC,18,13.47,共有部分,鋼筋混凝土造,91年7月16日,十層,
RPXPMLLKKHPFFAF78CC,,281.10,住家用,鋼筋混凝土造,,四層,
RPOOMLLKKHPFFAF77CC,45,58.80,住家用,加強磚造,64年1月31日,四層,
RPTRMLLKKHPFFAF58CC,1,65.90,一般事務所,鋼筋混凝土造,107年12月27日,十九層,
RPTRMLLKKHPFFAF58CC,1,33.20,本共有部分之項目有：車道、梯廳、排煙室、安全梯、大廳、６ｍ＊１２ｍ緩衝空間、梯間、消防中繼機房、消防水箱、水箱、電梯機房、防空避難室兼停車空間、垃圾貯存空間、梯廳兼排煙室、垃圾暫存空間、發電機房、台電配電場所、防災中心、停車空間、電信機房、雨水機房、消防機房等２２項。,鋼筋混凝土造,107年12月27日,十九層,
RPOPMLLKKHPFFBF97CC,6,157.35,集合住宅,鋼筋混凝土造,102年8月12日,十八層,
RPOPMLLKKHPFFBF97CC,6,47.39,本共有部分之項目有門廊、管委會空間、梯廳、排煙室、梯間、陽台、防災中心、消防機房、水箱、機械室等１０項,鋼筋混凝土造,102年8月12日,十八層,
RPOPMLLKKHPFFBF97CC,6,44.85,本共有部分之項目有停車空間、車道、台電配電場所、發電機房、蓄水池、電信機房、排煙室、梯間、消防機房〈一、二〉等９項,鋼筋混凝土造,102年8月12日,十八層,
RPQNNLLKKHPFFEF38CC,20,32.76,住家用,鋼骨鋼筋混凝土造,88年7月4日,三十三層,
RPQNNLLKKHPFFEF38CC,20,3.00,共有部分,鋼骨鋼筋混凝土造,88年7月4日,二十六層,
RPQNNLLKKHPFFEF38CC,20,8.99,共有部分,鋼骨鋼筋混凝土造,88年7月4日,三十三層,
RPQRMLLKKHPFFBF38CC,25,114.94,住家用,鋼筋混凝土造,83年8月19日,十三層,
RPQRMLLKKHPFFBF38CC,25,52.93,共有部分,鋼筋混凝土造,83年8月19日,十三層,
RPXNMLLKKHPFFDF88CC,23,79.58,住家用,鋼筋混凝土造,86年7月3日,二十六層,
