編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLMJNHMFFBA97CC,1,96.46,住家用,鋼筋混凝土造,105年4月18日,七層,
RPWNMLMJNHMFFFA48CC,35,189.37,住家用,鋼筋混凝土造,71年6月10日,十四層,
RPWNMLMJNHMFFFA48CC,35,17.36,共有部分,鋼筋混凝土造,71年6月10日,十四層,
RPWNMLLJNHMFFBA97CC,1,36.98,住家用,鋼筋混凝土造,104年12月14日,十五層,
RPWNMLLJNHMFFBA97CC,1,7.99,本共有部分之項目有排煙室兼梯廳、梯廳、緊急升降機、供行動不便者使用、特別安全梯Ａ、戶外安全梯Ｂ、進氣管道及排氣管道等８項,鋼筋混凝土造,104年12月14日,十五層,
RPWNMLLJNHMFFBA97CC,1,12.34,本共有部分之項目有梯廳、排煙室兼梯廳、緊急升降機、供行動不便者使用、戶外安全梯Ａ、戶外安全梯Ｂ、管委會、機車昇降機、車道、陽台、電梯機房、自來水箱、機房、消防水箱、防空避難室兼停車空間、台電配電室、受電箱、電表箱、安全梯Ｄ、地下層進氣、發電機進氣、發電機排氣、發電機室、電信機房、儲藏室、汽車昇降機、機械停車平移車台、消防水箱、消防泵浦機房及消防水箱機房、梯間、安全梯Ｂ等３２項,鋼筋混凝土造,104年12月14日,十五層,
RPOOMLMJNHMFFFA77CC,,145.45,住家用,鋼筋混凝土造,,十六層,
RPOOMLMJNHMFFFA77CC,38,23.51,共有部分,鋼筋混凝土造,68年2月19日,十六層,
RPROMLMJNHMFFBA67CC,32,72.51,住家用,鋼筋混凝土造,74年10月23日,五層,
RPVNMLMJNHMFFDA18CC,28,136.77,商業用,鋼筋混凝土造,78年2月16日,十二層,
RPXNMLMJNHMFFDA38CC,,99.77,住家用,鋼筋混凝土造,,五層,
RPROMLMJNHMFFDA87CC,27,242.08,商業用,鋼骨混凝土造,78年11月25日,十九層,
RPROMLMJNHMFFDA87CC,27,9.73,共有部分,鋼骨混凝土造,78年11月25日,十九層,
RPVNMLMJNHMFFCA08CC,40,130.05,住家用,鋼筋混凝土造,66年1月21日,四層,
RPQOMLMJNHMFFCA67CC,33,59.32,商業用,鋼筋混凝土造,73年5月24日,七層,
RPUNMLMJNHMFFCA97CC,9,22.86,住家用,鋼筋混凝土造,97年9月25日,十二層,
RPUNMLMJNHMFFCA97CC,9,12.48,共有部分,鋼筋混凝土造,97年9月25日,十二層,
RPSOMLMJNHMFFCA87CC,28,102.30,住家用,鋼筋混凝土造,78年3月17日,七層,
RPOPMLMJNHMFFDA67CC,34,37.76,商業用,鋼筋混凝土造,72年4月1日,十二層,
RPOPMLMJNHMFFDA67CC,34,12.69,共有部分,鋼筋混凝土造,72年4月1日,十二層,
RPSOMLMJNHMFFDA97CC,9,27.88,住家用,鋼骨造,97年8月22日,十八層,
RPSOMLMJNHMFFDA97CC,9,9.07,共有部分,鋼骨造,97年8月22日,十八層,
RPSOMLMJNHMFFDA97CC,9,6.03,共有部分,鋼骨造,97年8月22日,十八層,
RPXNMLMJNHMFFAA08CC,5,65.05,住家用,鋼筋混凝土造,100年11月10日,七層,
RPXNMLMJNHMFFAA08CC,5,2.43,共有部分，本共有部分之項目有梯廳、安全梯、昇降機（供行動不便者使用）、管委會使用空間、機房（供電信使用）、防空避難室、台電配電室、機房、水箱、機械室、樓梯間等１１項。,鋼筋混凝土造,100年11月10日,七層,
RPRNMLMJNHMFFAA47CC,35,61.97,商業用,鋼筋混凝土造,70年11月19日,七層,
RPRNMLMJNHMFFAA47CC,35,11.92,共有部分,鋼筋混凝土造,70年11月19日,七層,
RPUQMLMJNHMFFCA28CC,31,144.08,商業用,鋼筋混凝土造,75年9月26日,十二層,
RPUQMLMJNHMFFCA28CC,31,45.29,共有部分,鋼筋混凝土造,75年9月26日,十二層,
RPTPMLMJNHMFFCA08CC,33,151.08,見使用執照,鋼筋混凝土造,73年6月30日,五層,
RPTPMLMJNHMFFCA08CC,33,8.94,共有部分,鋼筋混凝土造,73年6月30日,五層,
RPUPMLMJNHMFFCA18CC,2,51.21,第一層：一般零售業甲組（不含便利商店）；第二層：一般零售業甲組（不含便利商店）（第二、六、十八目）,鋼筋混凝土造,103年10月23日,十二層,
RPUPMLMJNHMFFCA18CC,2,22.11,本共有部分之項目有梯廳、Ａ棟行動不便者升降機、Ｂ棟行動不便者升降機、Ｃ棟行動不便者升降機、Ｄ棟行動不便者升降機、Ｆ棟行動不便者升降機、Ｇ棟行動不便者升降機、機房、台電配電室（一）、台電配電室（二）、進風管道、排風管道、垃圾暫存室、Ｃ棟安全梯、Ｇ棟安全梯、防空避難室兼停車空間、緊急發電機室、裝卸停車位、停車空間、電信室、水箱Ａ、水箱Ｂ、水箱Ｃ、水箱Ｄ、水箱Ｆ、水箱Ｇ、消防泵浦室、Ａ棟安全梯、Ｂ棟安全梯、Ｃ棟安全梯、Ｄ棟安全梯、Ａ棟梯廳、Ｂ棟梯廳、Ｃ棟梯廳、Ｄ棟梯廳、Ｆ棟梯廳、Ｇ棟梯廳、Ａ棟戶外安全梯、Ｂ棟戶外安全梯、Ｃ棟戶外安全梯、Ｄ棟戶外安全梯、Ｇ棟戶外安全梯、Ｆ棟戶外安全梯（２）、Ｆ棟緊急升降機、Ｇ棟緊急升降機、陽台、甲乙幢社區大廳、管委會使用空間、儲藏室、甲幢管委會使用空間（１）、Ｆ棟緊急升降機間、Ｇ棟緊急升降機間、Ｆ棟戶外安全梯（１）、Ｇ棟戶外安全梯（２）、Ｇ棟戶外安全梯（１）、管委會使用空間（１）、管委會使用空間（２）、管委會使用空間（３）、管委會使用空間（４）、水錶室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｆ水箱、Ｇ水箱、Ａ機械室、Ｂ機械室、Ｃ機械室、Ｆ機械室、Ｇ機械室及樓梯間等７１項,鋼筋混凝土造,103年10月23日,十四層,
RPUNMLNJNHMFFCA08CC,37,86.46,住家用,鋼筋混凝土造,69年6月3日,五層,
RPSQMLMJNHMFFCA08CC,,83.73,住家用,加強磚造,,四層,
RPXPMLMJNHMFFCA48CC,8,27.70,商業用,鋼筋混凝土造,98年3月27日,十三層,
RPXPMLMJNHMFFCA48CC,8,7.00,共有部分,鋼筋混凝土造,98年3月27日,十三層,
RPXPMLMJNHMFFCA48CC,8,9.84,共有部分,鋼筋混凝土造,98年3月27日,十三層,
RPUOMLNJNHMFFCA18CC,17,111.24,商業用,鋼筋混凝土造,89年6月30日,十層,
RPUOMLNJNHMFFCA18CC,17,56.20,共有部分,鋼筋混凝土造,89年6月30日,十層,
RPOPMLMJNHMFFCA57CC,1,70.12,住家用,鋼筋混凝土造,104年11月27日,九層,
RPOPMLMJNHMFFCA57CC,1,69.36,本共有部分之項目有：梯廳、１２人份鋼索式供行動不便者使用電梯、機械房〈發電機用〉、機械房〈電信用〉、屋頂水箱、消防補給水箱、昇降機間、Ａ梯〈安全梯〉、Ｂ梯〈安全梯〉、管委會使用空間、排風管道、汽車兼機車昇降機〈人隨車〉、蓄水池、台電配電室、停車空間、防空避難室兼停車空間、消防機房等１７項。,鋼筋混凝土造,104年11月27日,九層,
RPOPMLMJNHMFFCA57CC,1,3.30,本共有部分之項目：梯廳、雨遮，計２項。,鋼筋混凝土造,104年11月27日,九層,
RPOPMLNJNHMFFCA67CC,2,144.46,住家用,鋼筋混凝土造,104年1月5日,六層,
RPOPMLNJNHMFFCA67CC,2,41.20,本共有部分之項目有：行動不便電梯、門廳、梯廳、消防水箱、水箱、電梯機房，共計６項,鋼筋混凝土造,104年1月5日,六層,
RPOPMLNJNHMFFCA67CC,2,35.54,本共有部分之項目有：汽車升降機、行動不便電梯、防空避難室兼停車空間、機電設備空間（電信）、機電設備空間（發電機室）、機電設備空間（台電受電室）、蓄水池、停車空間、垃圾暫存空間、機電設備空間、機電設備空間（消防泵浦室），共計１１項,鋼筋混凝土造,104年1月5日,六層,
RPPPMLNJNHMFFCA77CC,33,115.80,住家用,鋼筋混凝土造,73年1月11日,五層,
RPTPMLNJNHMFFCA18CC,8,34.66,住家用,鋼筋混凝土造,97年12月29日,十三層,
RPTPMLNJNHMFFCA18CC,8,15.46,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPTPMLNJNHMFFCA18CC,8,2.30,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPTPMLNJNHMFFCA18CC,8,.32,共有部分,鋼筋混凝土造,97年12月29日,十三層,
RPRNMLNJNHMFFDA87CC,24,42.58,商業用,鋼骨混凝土造,82年8月13日,二十八層,
RPRNMLNJNHMFFDA87CC,24,19.22,共有部分,鋼骨混凝土造,82年8月13日,二十八層,
RPRNMLNJNHMFFDA87CC,24,3.80,共有部分,鋼骨混凝土造,82年8月13日,二十八層,
RPSNMLNJNHMFFDA97CC,,229.80,住家用,鋼骨鋼筋混凝土造,96年12月28日,二十七層,
RPTOMLNJNHMFFDA18CC,,152.87,住家用,鋼筋混凝土造,,十層,
RPTOMLNJNHMFFDA18CC,40,11.65,共有部分,鋼筋混凝土造,66年3月24日,十層,
RPTOMLNJNHMFFDA18CC,40,2.13,共有部分,鋼筋混凝土造,66年3月24日,十層,
RPUNMLNJNHMFFDA18CC,2,549.71,一般零售業甲組（含便利商店）,鋼筋混凝土造,103年12月27日,十六層,
RPROMLNJNHMFFDA97CC,40,59.42,住家用,鋼筋混凝土造,66年5月5日,十一層,
RPTNMLNJNHMFFDA08CC,,80.52,集合住宅,鋼筋混凝土造,,十二層,
RPTNMLNJNHMFFDA08CC,34,23.39,共有部分,鋼筋混凝土造,72年9月1日,十二層,
RPUOMLNJNHMFFDA28CC,44,102.56,住家用,鋼筋混凝土造,62年3月1日,四層,
RPUNMLNJNHMFFFA38CC,,115.02,住家用,鋼筋混凝土造,,四層,
RPWNMLNJNHMFFFA58CC,,61.27,住家用,鋼筋混凝土造,,六層,
RPWNMLNJNHMFFFA58CC,,2.99,共有部分,鋼筋混凝土造,,六層,
RPSOMLNJNHMFFFA28CC,34,71.95,住家用,鋼筋混凝土造,71年10月29日,七層,
RPSOMLNJNHMFFFA28CC,34,7.38,,鋼筋混凝土造,71年10月29日,七層,
RPUOMLNJNHMFFFA48CC,,82.66,住家用,鋼筋混凝土造,,七層,
RPTOMLNJNHMFFFA48DC,36,103.63,商業用,鋼筋混凝土造,70年7月16日,十二層,
RPOOMLNJNHMFFEA77CC,11,70.42,一般零售業甲組,鋼筋混凝土造,94年12月28日,十四層,
RPOOMLNJNHMFFEA77CC,11,30.16,共有部分,鋼筋混凝土造,94年12月28日,十四層,
RPVNMLNJNHMFFEA38CC,45,158.70,住家用,加強磚造,60年11月24日,二層,
RPOPMLLJNHMFFEA67CC,8,122.57,住家用,鋼筋混凝土造,98年6月22日,十一層,
RPOPMLLJNHMFFEA67CC,8,34.82,共有部分,鋼筋混凝土造,98年6月22日,十一層,
RPOPMLLJNHMFFEA67CC,8,45.46,共有部分,鋼筋混凝土造,98年6月22日,十一層,
RPQNMLNJNHMFFEA87CC,8,231.39,住家用,鋼筋混凝土造,97年12月29日,十五層,
RPQNMLNJNHMFFEA87CC,8,18.40,共有部分,鋼筋混凝土造,97年12月29日,十五層,
RPQNMLNJNHMFFEA87CC,8,126.40,共有部分,鋼筋混凝土造,97年12月29日,十五層,
RPXNMLNJNHMFFEA58CC,23,149.37,商業用,鋼筋混凝土造,83年6月2日,十層,
RPXNMLNJNHMFFEA58CC,23,8.41,共有部分,鋼筋混凝土造,83年6月2日,十層,
RPOOMLMJNHMFFEA67CC,47,438.10,住家用,加強磚造,59年8月15日,二層,
RPQOMLNJNHMFFEA97CC,11,56.94,一般零售業甲組,鋼筋混凝土造,94年12月28日,十四層,
RPQOMLNJNHMFFEA97CC,11,25.56,共有部分,鋼筋混凝土造,94年12月28日,十四層,
RPSQMLNJNHMFFCA18CC,13,135.99,商業用,鋼骨鋼筋混凝土造,93年3月19日,十四層,
RPSQMLNJNHMFFCA18CC,13,81.75,共有部分,鋼骨鋼筋混凝土造,93年3月19日,十四層,
RPPPMLOJNHMFFBA77CC,8,62.87,住家用,鋼骨造,98年7月24日,十八層,
RPPPMLOJNHMFFBA77CC,8,18.73,共有部分,鋼骨造,98年7月24日,十八層,
RPPPMLOJNHMFFBA77CC,8,.14,共有部分,鋼骨造,98年7月24日,十八層,
RPPPMLOJNHMFFBA77CC,8,24.90,共有部分,鋼骨造,98年7月24日,十八層,
RPRNMLNJNHMFFBA67CC,14,99.18,見使用執照,鋼骨鋼筋混凝土造,92年4月30日,十四層,
RPRNMLNJNHMFFBA67CC,14,12.49,共有部分,鋼骨鋼筋混凝土造,92年4月30日,十四層,
