編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLOKRHPFFAP77CC,22,203.43,住家用,鋼筋混凝土造,87年6月1日,三層,
RPRNMLOLRHPFFAP47CC,22,20.47,住家用,鋼筋混凝土造,87年10月30日,十層,
RPQNMLPKRHPFFDP67CC,40,89.53,住商用,加強磚造,69年12月10日,二層,
RPPOMLOLRHPFFBP47CC,2,236.93,店舖、住宅、停車空間、水塔、騎樓,鋼筋混凝土造,107年6月1日,四層,
RPOOMLOLRHPFFBP37CC,26,240.24,住家用,鋼筋混凝土造,83年11月25日,四層,
RPTNMLQKIIPFFDP27CC,9,214.36,住家用,鋼筋混凝土造,100年6月7日,三層,
RPQNMLLLIIPFFBP98CC,21,16.15,住家用,鋼筋混凝土造,88年4月12日,十二層,
RPQNMLLLIIPFFBP98CC,21,4.03,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPQNMLLLIIPFFBP98CC,21,4.65,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPRNMLMLIIPFFDP76CC,26,1465.83,避難室廠房辦公廳機械室水塔梯間,鋼筋混凝土造,83年6月18日,三層,
RPRNMLNJJIPFFDP86DC,4,30.00,集合住宅、停車空間、樓梯間、水塔,鋼筋混凝土造,106年4月11日,七層,
RPSNMLNJJIPFFDP96DC,4,30.00,集合住宅、停車空間、樓梯間、水塔,鋼筋混凝土造,106年4月11日,七層,
RPTNMLLKJIPFFAP56CC,31,232.20,住商用,鋼筋混凝土造,79年1月15日,四層,
RPSNMLKLJIPFFAP09CC,19,16.78,診所、藥局,ＲＣ鋼骨造,90年7月7日,一層,
RPTNMLNJJIPFFDP07DC,4,30.00,集合住宅、停車空間、樓梯間、水塔,鋼筋混凝土造,106年4月11日,七層,
RPSNMLKLJIPFFAP09CC,19,1550.89,蓄水池、診所、藥局、機械室,ＲＣ鋼骨造,90年7月7日,四層,
RPXNMLRKJIPFFDP87CC,9,204.65,一般事務所、樓梯間,鋼筋混凝土造,101年1月19日,三層,
RPUNMLQJJIPFFAP07CC,26,84.61,住家用,鋼筋混凝土造,83年9月18日,十四層,
RPTNMLPLJIPFFAP07CC,24,121.11,住家用,鋼筋混凝土造,86年2月11日,十三層,
RPTOMLQJJIPFFAP17DC,41,117.84,住商用,鋼筋混凝土加強磚造,69年2月23日,二層,
RPPNMLSLJIPFFDP27CC,47,510.01,商業用,加強磚造,62年12月31日,四層,
RPQNMLLJKIPFFAP88CC,14,500.97,住商用,鋼筋混凝土造,96年5月3日,三層,
