鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,房地(土地+建物),臺南市北區公園路751號,56.5,住,,,1090901,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0590610,97.4,0,3,2,有,無,無,20000,205,,0.0,0,含增建或未登記建物。；,RPWNMLLKRHPFFAD98CC
東區,建物,臺南市東區富農街二段73巷12之3號,0.0,住,,,1090825,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681214,80.72,3,1,1,有,無,有,12000,149,,0.0,0,,RPTNMLLKRHPFFCD88CC
東區,建物,臺南市東區建東街39號,0.0,住,,,1090826,土地0建物1車位0,全,1,透天厝,住家用,見其他登記事項,0780216,69.79,3,2,1,有,無,無,30000,430,,0.0,0,含增建或未登記建物。；,RPVNMLLKRHPFFCD09CC
東區,建物,臺南市東區仁東街25號13樓,0.0,住,,,1090826,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871218,80.19,2,2,1,有,有,有,10000,125,坡道機械,9.83,0,,RPUOMLLKRHPFFCD09CC
仁德區,建物,臺南市仁德區義林路256巷22弄31號,0.0,工,,,1090824,土地0建物1車位0,一層,1,工廠,工業用,鋼造,0680512,165.6,0,0,1,有,無,有,30000,,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。,RPSNMLLKRHPFFID76CC
永康區,建物,臺南市永康區大橋一街１０３巷２２６弄１１７號三樓,0.0,住,,,1090825,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820817,97.10999999999999,3,2,2,有,無,有,10000,103,,0.0,0,,RPPOMLLKRHPFFKD76CC
佳里區,建物,臺南市佳里區佳安西路5巷2號,0.0,,鄉村區,乙種建築用地,1090826,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0880917,186.39,4,1,3,有,有,有,13000,70,,0.0,0,,RPPOMLLKRHPFFGD98CC
安南區,房地(土地+建物),臺南市安南區環館路366巷12號,182.56,住,,,1090911,土地3建物2車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1041027,359.79,4,2,4,有,無,無,37000,103,,0.0,0,含管理費、稅金或水電等費用。；,RPROMLOKRHPFFBD98CC
仁德區,建物,臺南市仁德區二仁路一段104號,9.0,住,,,1090907,土地0建物0車位0,全,4,透天厝,住商用,加強磚造,0660819,9.0,17,1,17,有,無,有,3000,333,,0.0,0,含管理費、稅金或水電等費用。；,RPQNMLOKRHPFFID86CC
