編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLOKNHNFFAA47CA,35,77.40,集合住宅,鋼筋混凝土造,72年9月16日,十二層,四層 陽臺
RPOOMLOKNHNFFAA47CA,35,23.92,共有部分,鋼筋混凝土造,72年9月16日,十二層,
RPPOMLPKNHNFFAA67CA,17,10.77,共有部分,鋼筋混凝土造,89年10月25日,十層,
RPPOMLPKNHNFFAA67CA,17,4.05,共有部分,鋼筋混凝土造,89年10月25日,十一層,
RPPOMLPKNHNFFAA67CA,17,5.25,共有部分,鋼筋混凝土造,89年10月25日,十一層,
RPPOMLPKNHNFFAA67CA,17,58.85,住家用,鋼筋混凝土造,89年10月25日,十層,四層 陽臺
RPPOMLPKNHNFFAA67CA,17,1.95,共有部分,鋼筋混凝土造,89年10月25日,十層,
RPSOMLQKNHNFFAA08CA,21,44.63,住家用,鋼筋混凝土造,86年1月8日,五層,三層 陽臺 花台
RPSOMLQKNHNFFAA08CA,21,14.31,見使用執照,鋼筋混凝土造,86年1月8日,五層,
RPUOMLRKNHNFFAA38CA,19,103.91,住家用,鋼筋混凝土造,88年5月10日,十三層,十層 陽臺
RPUOMLRKNHNFFAA38CA,19,16.85,共有部分,鋼筋混凝土造,88年5月10日,十三層,
RPUOMLRKNHNFFAA38CA,19,3.17,共有部分,鋼筋混凝土造,88年5月10日,十三層,
RPUOMLRKNHNFFAA38CA,19,36.79,共有部分,鋼筋混凝土造,88年5月10日,十三層,
RPUOMLNLNHNFFBA18CA,47,43.02,住家用,鋼筋混凝土造,60年10月12日,五層,二層 陽臺
RPQNMLSLNHNFFAA08CA,4,167.12,住家用,鋼骨鋼筋混凝土造,103年6月13日,二十四層,二十三層 陽臺 雨遮
RPQNMLSLNHNFFAA08CA,4,28.15,共有部分，本共有部分之項目有游泳池、景觀水池、排風管道、門廳、花台、管理員室、陽台、管道間、發電機室、泳池機房、機車停車空間、機械室、防空避難室兼停車空間、台電配電場所（室）、電信機房、消防泵浦室、揚水泵浦室、殘障車位、防災中心等１９項。,鋼骨鋼筋混凝土造,103年6月13日,二十四層,
RPQNMLSLNHNFFAA08CA,4,23.01,共有部分，本共有部分之項目有排煙室、供行動不便者使用、緊急昇降機、梯廳、雨遮等５項。,鋼骨鋼筋混凝土造,103年6月13日,二十四層,
RPQNMLSLNHNFFAA08CA,4,27.53,共有部分，本共有部分之項目有安全梯（２）、特別安全梯（１，２）、供行動不便者使用、管道間、雨遮、緊急昇降機、排煙室、陽台、梯廳、門廊、梯間、水箱、機械設備空間、消防蓄水池、機械室、電梯機房、Ｂ棟電錶、Ｂ棟蓄水池等１８項。,鋼骨鋼筋混凝土造,103年6月13日,二十四層,
RPQNMLSLNHNFFAA08CA,4,68.83,共有部分，本共有部分之項目有停車空間等１項。,鋼骨鋼筋混凝土造,103年6月13日,二十四層,
RPWOMLRKNHNFFBA68CA,11,54.50,住家用,鋼筋混凝土造,95年11月15日,十五層,十五層 陽臺 雨遮
RPWOMLRKNHNFFBA68CA,11,108.24,共有部分,鋼筋混凝土造,95年11月15日,十五層,
RPWOMLRKNHNFFBA68CA,11,29.20,共有部分,鋼筋混凝土造,95年11月15日,十五層,
RPRNMLLLNHNFFBA57CA,,14.05,,木造,,一層,一層
RPXNMLOLNHNFFBA48CA,,148.41,住家用,鋼筋混凝土造,106年9月25日,十八層,四層 陽臺 雨遮
RPXNMLOLNHNFFBA48CA,,63.29,本共有部分之項目有公共門廳、管委會空間、梯廳兼排煙室、門廊、１７人份緊急昇降機、１２人份昇降機行動不便電梯、Ａ特別安全梯、Ｂ特別安全梯、安全梯、排煙室、陽台、發電機室排風、發電機室進風、停車空間排風、防災中心、梯廳、雨遮、台電配電場所、電信室、防空避難室兼停車空間車位編號（Ｂ１０４、Ｂ１０５）、垃圾回收室、綠建築垃圾冷藏庫、受電箱、集中表箱、排風口、排風機位置、管道間、消防泵浦室、發電機室、雨水回收室、水箱、機械室、消防水箱及電梯機械室等３４項,鋼筋混凝土造,106年9月25日,十八層,
RPXNMLOLNHNFFBA48CA,,42.06,本共有部分之項目有防空避難室兼停車空間及停車空間等２項。,鋼筋混凝土造,106年9月25日,十八層,
RPPNMLRJOHNFFAA77CA,24,44.78,見使用執照,鋼筋混凝土造,82年12月6日,十層,地下一層
RPOOMLSKIINFFBA57CA,41,8.74,商業用,鋼筋混凝土造,66年3月7日,十一層,二層
RPOOMLSKIINFFBA57CA,41,7.95,共有部分,鋼筋混凝土造,66年3月7日,十一層,
RPQRMLLKNHNFFCA87CA,22,7.08,共有部分,鋼筋混凝土造,85年6月28日,十六層,
RPQRMLLKNHNFFCA87CA,22,71.42,住家用,鋼筋混凝土造,85年6月28日,十六層,七層 陽臺 電梯樓梯間 花台
RPPOMLOKNHNFFCA77CA,35,37.19,住家用,鋼筋混凝土造,71年12月4日,十一層,十層 露台
RPPOMLOKNHNFFCA77CA,35,13.97,共有部分,鋼筋混凝土造,71年12月4日,十一層,
RPTNMLPKNHNFFBA08CA,44,62.98,工業用,鋼筋混凝土造,63年9月12日,四層,三層 陽臺
RPPPMLLKNHNFFBA47CA,13,15.44,共有部分,鋼筋混凝土造,93年11月30日,十四層,
RPPPMLLKNHNFFBA47CA,13,.33,共有部分,鋼筋混凝土造,93年11月30日,十四層,
RPPPMLLKNHNFFBA47CA,13,5.99,共有部分,鋼筋混凝土造,93年11月30日,十四層,
RPPPMLLKNHNFFBA47CA,13,43.45,一般事務所,鋼筋混凝土造,93年11月30日,十四層,七層 雨遮
RPPPMLLKNHNFFBA47CA,13,.12,共有部分,鋼筋混凝土造,93年11月30日,十四層,
RPPPMLLKNHNFFBA47CA,13,.95,一般事務所,鋼筋混凝土造,93年11月30日,十四層,
RPRQMLOKNHNFFCA18CA,14,19.07,共有部分,鋼筋混凝土造,92年12月5日,十一層,
RPWNMLPKNHNFFCA48CA,31,26.72,住家用,鋼筋混凝土造,76年7月10日,五層,四層 陽臺
RPRQMLOKNHNFFCA18CA,14,56.73,住家用,鋼筋混凝土造,92年12月5日,十一層,九層 陽臺 雨遮
RPWNMLPKNHNFFCA48CA,31,9.11,共有部分,鋼筋混凝土造,76年7月10日,五層,
RPWNMLPKNHNFFCA48CA,31,3.04,共有部分,鋼筋混凝土造,76年7月10日,五層,
RPRQMLOKNHNFFCA18CA,14,20.17,共有部分,鋼筋混凝土造,92年12月5日,十一層,
RPVOMLQKNHNFFCA58CA,12,55.77,停車空間,鋼筋混凝土造,95年5月16日,十四層,地下三層
RPVOMLQKNHNFFCA58CA,12,97.31,共有部分,鋼筋混凝土造,95年5月16日,十四層,
RPRNMLRKNHNFFCA18CA,34,51.67,商業用,鋼筋混凝土造,73年6月5日,十二層,四層 陽臺
RPRNMLRKNHNFFCA18CA,34,9.55,共有部分,鋼筋混凝土造,73年6月5日,十二層,
RPTOMLRKNHNFFCA48CA,2,52.50,本共有部分之項目有地下層法定停車空間汽車道、進氣管道間、地下通風進氣管道、地下通風排氣管道、行動不便者車位、地下排風管道、消防、管道間、法定汽車停車空間兼防空避難室、進氣機房、車道、排氣機房、排水、法定汽車停車空間等１４項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,104.82,一般事務所,鋼筋混凝土造,105年6月16日,十五層,十二層 陽臺 雨遮
RPVPMLQKNHNFFCA68CA,2,.15,本共有部分之項目有Ｆ１樓梯、通道等２項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,7.15,本共有部分之項目有雨水回收暫存池、發電機室、逃生通道、發電機油槽室、廁所、管理室、通道、特別安全梯、Ｃ１樓梯、Ｃ２樓梯、排煙室、電氣室、行動不便者使用坡道、梯廳、Ｅ１樓梯、排氣管道、消防、排水、Ｂ１樓梯、Ｂ２樓梯、消灑、消防管道、進氣、給水、排煙、進風、電力、弱電、雨廢污透、Ｄ１樓梯、泡沫、撒水、進氣管道、廊道、Ｆ２樓梯、Ａ２樓梯、電力管道間、消防栓、前室、廢污水、Ａ１樓梯、給排水、過濾機房、台電配電場所、大樓公共中控室、機電空間、電信機房、地下通風排氣管道、Ｆ１樓梯、消防泵浦室、雨水回收機房等５１項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,.17,本共有部分之項目有空調主機場等１項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,9.97,本共有部分之項目有高層商辦地面層門廳、廊道、通道、排煙室、儲藏室、排煙、進風、商辦共同梯廳、儲藏間、管委會辦公空間、女廁、男廁、茶水間、會議室、雨廢污透、陽台、水箱、水箱機房、商辦資源回收處、梯廳、昇降機坑道、消防、給水、消防水箱、Ａ１樓梯、Ａ２樓梯、電力、弱電、Ｃ２樓梯、戶外安全梯、撒水、Ｂ１樓梯、電梯機房、Ａ棟水箱、Ｂ棟水箱、Ｃ棟水箱等３６項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,29.26,本共有部分之項目有緊急昇降機、行動不便者使用電梯、梯廳、梯廳〈排煙室〉、消防、排水、給水、灑水、弱電、消防栓、電力、排煙管道、進風管道、Ｂ１樓梯、Ｂ２樓梯、戶外安全梯、雨遮、排煙室、排煙、進氣、電梯機坑、Ｂ棟商辦裝卸車位等２２項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,8.63,本共有部分之項目有法定機車停車空間兼防空避難室等１項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,.57,本共有部分之項目有地下層〈法定／轉乘〉機車停車場車道、機車車道等２項,鋼筋混凝土造,105年6月16日,十五層,
RPVPMLQKNHNFFCA68CA,2,52.50,本共有部分之項目有地下層法定停車空間汽車道、進氣管道間、地下通風進氣管道、地下通風排氣管道、行動不便者車位、地下排風管道、消防、管道間、法定汽車停車空間兼防空避難室、進氣機房、車道、排氣機房、排水、法定汽車停車空間等１４項,鋼筋混凝土造,105年6月16日,十五層,
RPSNMLMLNHNFFCA87CA,3,145.99,住家用,鋼骨鋼筋混凝土造,104年6月30日,十四層,八層 陽臺 雨遮
RPSNMLMLNHNFFCA87CA,3,137.99,本共有部分之項目有梯廳、一般安全梯、管理員室、管委會使用空間、車道、１５人份電梯、緊急昇降機、１７人份電梯、風機專用機房、戶外安全梯、梯廳兼排煙室、陽台、雨遮、昇降機道、機房、樓梯間、消防水箱、電梯機械室、防空避難室兼停車空間、集中式垃圾貯存空間、機房一、機房二、地下室進風管道、停車空間、電錶間、機房三、機房四、機房五、受電箱（一）、受電箱（二）、台電配電場所、機房一（Ａ、Ｂ棟公共用電開關箱）、機房二（供電信使用）、機房三（Ｃ、Ｄ棟公共用電開關箱）、緊急發電機室、水箱Ｃ、游泳池水箱、水箱Ｂ、雨水回收機房、水箱Ａ、消防泵浦室、地下室排風管道等４２項。,鋼骨鋼筋混凝土造,104年6月30日,十四層,
RPSNMLMLNHNFFCA87CA,3,1.46,一般零售業甲組（除便利商店以外）,鋼骨鋼筋混凝土造,104年6月30日,十四層,
RPSNMLMLNHNFFCA87CA,3,.71,本共有部分之項目有梯廳、一般安全梯、管理員室、管委會使用空間、車道、１５人份電梯、緊急昇降機、１７人份電梯、風機專用機房、戶外安全梯、梯廳兼排煙室、陽台、雨遮、昇降機道、機房、樓梯間、消防水箱、電梯機械室、防空避難室兼停車空間、集中式垃圾貯存空間、機房一、機房二、地下室進風管道、停車空間、電錶間、機房三、機房四、機房五、受電箱（一）、受電箱（二）、台電配電場所、機房一（Ａ、Ｂ棟公共用電開關箱）、機房二（供電信使用）、機房三（Ｃ、Ｄ棟公共用電開關箱）、緊急發電機室、水箱Ｃ、游泳池水箱、水箱Ｂ、雨水回收機房、水箱Ａ、消防泵浦室、地下室排風管道等４２項。,鋼骨鋼筋混凝土造,104年6月30日,十四層,
RPWRMLPLNHNFFCA98CA,3,.06,一般事務所,鋼筋混凝土造,104年10月16日,十四層,一層
RPWRMLPLNHNFFCA98CA,3,.01,本共有部分之項目，梯廳，排煙室，緊急升降機，行動不便專用緊急升降機，特別安全梯，樓梯間，消防水箱，水箱，電梯機房，等９項,鋼筋混凝土造,104年10月16日,十四層,
RPWRMLPLNHNFFCA98CA,3,26.42,本共有部分之項目，梯廳，排煙室，緊急升降機，行動不便專用緊急升降機，特別安全梯，管理委員會使用，管理員室，機車停車空間，車道Ａ，電信室，機械室，安全梯乙，汽車停車空間（停車獎勵樓層），安全梯甲，發電機室，台電配電室，水箱，停車空間兼防空避難室（法定停車樓層），消防汞浦室，等１９項,鋼筋混凝土造,104年10月16日,十四層,
RPROMLMLNHNFFCA87CA,45,134.86,住家用,鋼筋混凝土造,62年4月10日,五層,五層 陽臺
RPTNMLNJOHNFFCA97CA,2,191.35,一般事務所,鋼骨造,104年10月27日,十層,七層 陽臺
RPTNMLNJOHNFFCA97CA,2,123.45,本共有部分之項目有大廳、供管委會使用空間（一）、供管委會使用空間（二）、電梯（Ａ１）、電梯（Ａ２）、行動不便者電梯（Ａ３）、電梯（Ａ４）、電梯（Ａ５）、電梯（Ａ６）、電梯（Ａ７）、Ａ棟梯廳、安全梯（Ａ甲）、安全梯（Ａ乙）、安全梯（Ａ丙）、安全梯（Ａ丁）、梯間、機房、行動不便者廁所、管委會使用空間（五）、管委會使用空間（六）、儲藏室、水箱、電梯機房、消防水箱、供管委會使用空間（三）、供管委會使用空間（四）、Ｂ棟梯廳、過廊、電梯（Ｂ１）、電梯（Ｂ２）、電梯（Ｂ３）、電梯（Ｂ４）、電梯（Ｂ５）、行動不便者電梯（Ｂ６）、管委會使用空間（七）、管委會使用空間（八）、管委會使用空間（九）、管委會使用空間（十）、安全梯（Ｂ甲梯）、安全梯（Ｂ乙）、安全梯（Ｂ丙）、排煙管道、茶水間、行動不便者電梯（Ｂ３）、防空避難室兼停車空間、台電配電室（一）、垃圾儲藏室Ａ、電錶室、監控中心Ａ、排風機房、辦公機車停車空間、監控中心Ｂ、台電配電室（二）、商場機車停車空間、汽車坡道、機車坡道、機房Ｂ１、機房Ｃ１、發電機進風管道、發電機排風管道、垃圾儲藏室Ｂ、受電箱、電信機房、機房Ａ１、機房Ａ２、停車空間、廁所、機房Ｂ２、進排風機房、機房Ｃ２、Ａ棟水箱、發電機室、停車場進風管道、消防幫浦室、雨水回收兼噴灌機房、汙水池等７６項。,鋼骨造,104年10月27日,十層,
RPTNMLNJOHNFFCA97CA,2,5.74,本共有部分之項目有機電設備空間等１項。,鋼骨造,104年10月27日,十層,
RPTNMLNJOHNFFCA97CA,2,.07,一般零售業甲組（不含便利商店、日用百貨）,鋼骨造,104年10月27日,十層,
RPTNMLNJOHNFFCA97CA,2,46.30,本共有部分之項目有大廳、供管委會使用空間（一）、供管委會使用空間（二）、電梯（Ａ１）、電梯（Ａ２）、行動不便者電梯（Ａ３）、電梯（Ａ４）、電梯（Ａ５）、電梯（Ａ６）、電梯（Ａ７）、Ａ棟梯廳、安全梯（Ａ甲）、安全梯（Ａ乙）、安全梯（Ａ丙）、安全梯（Ａ丁）、梯間、機房、行動不便者廁所、管委會使用空間（五）、管委會使用空間（六）、儲藏室、水箱、電梯機房、消防水箱、供管委會使用空間（三）、供管委會使用空間（四）、Ｂ棟梯廳、過廊、電梯（Ｂ１）、電梯（Ｂ２）、電梯（Ｂ３）、電梯（Ｂ４）、電梯（Ｂ５）、行動不便者電梯（Ｂ６）、管委會使用空間（七）、管委會使用空間（八）、管委會使用空間（九）、管委會使用空間（十）、安全梯（Ｂ甲梯）、安全梯（Ｂ乙）、安全梯（Ｂ丙）、排煙管道、茶水間、行動不便者電梯（Ｂ３）、防空避難室兼停車空間、台電配電室（一）、垃圾儲藏室Ａ、電錶室、監控中心Ａ、排風機房、辦公機車停車空間、監控中心Ｂ、台電配電室（二）、商場機車停車空間、汽車坡道、機車坡道、機房Ｂ１、機房Ｃ１、發電機進風管道、發電機排風管道、垃圾儲藏室Ｂ、受電箱、電信機房、機房Ａ１、機房Ａ２、停車空間、廁所、機房Ｂ２、進排風機房、機房Ｃ２、Ａ棟水箱、發電機室、停車場進風管道、消防幫浦室、雨水回收兼噴灌機房、汙水池等７６項。,鋼骨造,104年10月27日,十層,
RPOOMLQJOHNFFCA87CA,4,64.88,住家用,鋼筋混凝土造,103年7月3日,七層,五層 陽臺 雨遮
RPOOMLQJOHNFFCA87CA,4,32.35,本共有部分之項目有梯廳、戶外安全梯、１２人份電梯、供行動不便者使用之昇降機、管委會使用空間、停車空間、電梯機械室、樓梯間、水箱、水錶室、機房、緊急發電室、污水坑、消防水池、消防泵浦室、走道、台電配電室、受電箱、汽車坡道、防空避難室兼停車空間等２０項。,鋼筋混凝土造,103年7月3日,七層,
RPVOMLPLNHNFFCA58CA,11,88.48,住家用,鋼筋混凝土造,95年11月20日,十二層,四層 陽臺 雨遮
RPVOMLPLNHNFFCA58CA,11,44.33,共有部分,鋼筋混凝土造,95年11月20日,十二層,
RPVOMLPLNHNFFCA58CA,11,23.06,共有部分,鋼筋混凝土造,95年11月20日,十二層,
RPXSMLPLNHNFFCA56CA,6,.00,住家用,鋼筋混凝土造,101年3月27日,十五層,三層 雨遮
RPXSMLPLNHNFFCA56CA,6,34.14,本共有部分之項目有停車空間１項,鋼筋混凝土造,101年3月27日,十五層,
RPXSMLPLNHNFFCA56CA,6,.00,本共有部分之項目有樓梯間、梯廳、走廊、門廳、昇降機、管理員室、排煙室、機械室、水箱、消防水箱、防空避難室兼停車空間、機車停車位、台電配電室、車道、供行動不便者使用昇降機、進風管道間、排風管道間、發電機室、蓄水池、消防幫浦室、陽台、雨遮等２２項。,鋼筋混凝土造,101年3月27日,十五層,
RPOPMLLMNHNFFCA67CA,,290.40,住家用,鋼骨鋼筋混凝土造,105年10月26日,二十八層,十一層 陽臺 雨遮
RPOPMLLMNHNFFCA67CA,,48.43,本共有部分之項目有梯廳、緊急昇降機、特別安全梯Ａ、一般昇降機、排煙、進風、管道、排煙室、梯間、特別安全梯Ｂ、工作梯廳、特別安全梯等１２項。,鋼骨鋼筋混凝土造,105年10月26日,二十八層,
RPOPMLLMNHNFFCA67CA,,206.30,本共有部分之項目有梯廳、管委會使用空間、行動不便昇降機、緊急昇降機、特別安全梯、安全梯、排煙室、進風、梯間、停獎專用梯、陽台、收發室、管理員室、一般昇降機、排煙、管道、機房、消防泵浦室、組合式消防水箱、電梯機房、組合式水箱、機電設備空間、緊急發電機排風、緊急發電機進風、緊急發電機室、油箱室、防空避難室兼停車空間、台電配電室、電表、法定機車位、排風、空調設備空間、垃圾儲藏室、防災中心、機房（供電信使用）、獎勵機車停車空間、進風機、排風機、停車空間、汽車坡道、機房（雨水回收，揚水泵浦）、水箱等４２項。,鋼骨鋼筋混凝土造,105年10月26日,二十八層,
RPOPMLLMNHNFFCA67CA,,16.08,停車空間,鋼骨鋼筋混凝土造,105年10月26日,二十八層,
RPOPMLLMNHNFFCA67CA,,10.86,本共有部分之項目有梯廳、管委會使用空間、行動不便昇降機、緊急昇降機、特別安全梯、安全梯、排煙室、進風、梯間、停獎專用梯、陽台、收發室、管理員室、一般昇降機、排煙、管道、機房、消防泵浦室、組合式消防水箱、電梯機房、組合式水箱、機電設備空間、緊急發電機排風、緊急發電機進風、緊急發電機室、油箱室、防空避難室兼停車空間、台電配電室、電表、法定機車位、排風、空調設備空間、垃圾儲藏室、防災中心、機房（供電信使用）、獎勵機車停車空間、進風機、排風機、停車空間、汽車坡道、機房（雨水回收，揚水泵浦）、水箱等４２項。,鋼骨鋼筋混凝土造,105年10月26日,二十八層,
RPVOMLRJOHNFFCA68CA,4,14.87,本共有部分之項目有梯廳、戶外安全梯、１２人份電梯、供行動不便者使用之昇降機、管委會使用空間、停車空間、電梯機械室、樓梯間、水箱、水錶室、機房、緊急發電室、污水坑、消防水池、消防泵浦室、走道、台電配電室、受電箱、汽車坡道、防空避難室兼停車空間等２０項。,鋼筋混凝土造,103年7月3日,七層,
RPWPMLLKNHNFFDA38CA,8,33.67,本共有部分之項目有：防空避難室兼停車空間、停車空間等２項。,鋼筋混凝土造,99年4月9日,十二層,
RPWPMLLKNHNFFDA38CA,8,42.72,本共有部分之項目有：管理員室、安全梯間、管道間、機房、排煙室兼梯廳、緊急昇降機行動不便者電梯、特別安全梯間、管委會使用空間、陽台、緊急昇降機、梯廳、安全梯間、戶外安全梯、雨遮、機械室、水箱、消防水池、電錶室、台電配電場所、電信室、車輛裝卸停放空間、緊急發電機房、污物處理空間、機車位、機車停車區、梯間、消防泵浦室、雨水回收機房等２８項。,鋼筋混凝土造,99年4月9日,十二層,
RPWPMLLKNHNFFDA38CA,8,101.75,住家用,鋼筋混凝土造,99年4月9日,十二層,十二層 陽臺 雨遮
RPVNMLSJOHNFFCA68CA,37,34.52,商業用,鋼筋混凝土造,70年4月10日,十二層,七層 陽臺
RPVNMLSJOHNFFCA68CA,37,8.54,共有部分,鋼筋混凝土造,70年4月10日,十二層,
RPXOMLOKNHNFFDA68CA,8,237.36,策略性產業,鋼筋混凝土造,98年11月6日,十四層,十二層 陽臺 雨遮
RPXOMLOKNHNFFDA68CA,8,204.59,本共有部分之項目有機車停車空間、車道、管理委員會使用空間、梯廳、雨遮、陽台、管道、梯間、管理員室、蓄水池、消防幫浦室、發電機室、機房、排風管道、台電配電室、防空避難室兼停車空間、卸裝車位、獎勵停車位、停車空間及法定停車位等２０項。,鋼筋混凝土造,98年11月6日,十四層,
RPXOMLOKNHNFFDA68CA,8,47.56,本共有部分之項目有梯廳、雨遮、電梯機房、電梯、蓄水池、戶外安全梯、乙梯間、消防池等８項。,鋼筋混凝土造,98年11月6日,十四層,
RPPQMLLKNHNFFDA77CA,18,25.97,一般事務所,鋼筋混凝土造,88年11月29日,十層,五層 陽臺
RPPQMLLKNHNFFDA77CA,18,12.41,共有部分,鋼筋混凝土造,88年11月29日,十層,
RPUNMLSKNHNFFDA68CA,13,17.84,共有部分,鋼筋混凝土造,94年10月6日,十一層,
RPUNMLSKNHNFFDA68CA,13,47.18,一般事務所,鋼筋混凝土造,94年10月6日,十一層,三層 陽臺
RPUNMLSKNHNFFDA68CA,13,8.72,共有部分,鋼筋混凝土造,94年10月6日,十一層,
RPPNMLLLNHNFFDA57CA,3,185.04,住家用,鋼骨鋼筋混凝土造,103年12月4日,二十一層,九層 陽臺
RPPNMLLLNHNFFDA57CA,3,103.71,本共有部分之項目有梯廳、緊急升降機、行動不便者電梯、排煙室、電梯、進風管道、排煙管道、特別安全梯、Ａ樓梯、Ｂ樓梯、Ｃ樓梯、Ｅ樓梯、Ｆ樓梯、給水管道、撒水與連結管道、門廊、管委會使用空間、管委會使用空間（入口大廳）、管委會使用空間（警衛室）、發電機進氣管道、發電機排氣管道、停車場排風管道、陽臺、停車空間兼防空避難室、停車空間、機車停車空間、車道、台電配電室、機電設備空間、機電設備空間（受電箱電表室）、機電設備空間（供進風使用）、電力管道、機電設備空間（供排風使用）、機電設備空間（供景觀使用）、機電設備空間（供發電機房使用）、機電設備空間（供泳池機房使用）、機電設備空間（供電信室使用）、機電設備空間（供中繼消防使用）、垃圾貯存空間、油箱室、排風管道、防災中心（中央監控室）、汽車坡道、中繼消防水箱、消防水池位置、雨水回收噴灌設備、泵浦區、組合式水箱等四十八項,鋼骨鋼筋混凝土造,103年12月4日,二十一層,
RPPNMLLLNHNFFDA57CA,3,41.54,本共有部分之項目有梯廳、緊急升降機、行動不便者電梯、排煙室、電梯、進風、排煙、Ａ樓梯、Ｂ樓梯、特別安全梯、給水管道、撒水與連結管道、電力管道、弱電公共電力管道、消防給水管道、社區遊憩設施、機電設備空間（進風機房）、機電設備空間（排煙機房）、機電設備空間（電梯機房）、機電設備空間（供景觀使用）、機電設備空間（中繼消防機房）、組合式水箱、消防水箱等２３項,鋼骨鋼筋混凝土造,103年12月4日,二十一層,
RPUPMLOKNHNFFDA48CA,17,113.53,住家用,鋼筋混凝土造,89年10月26日,十四層,十二層 陽臺
RPUPMLOKNHNFFDA48CA,17,45.15,共有部分,鋼筋混凝土造,89年10月26日,十四層,
RPWPMLOKNHNFFDA68CA,,92.70,,鋼筋混凝土造,,五層,四層 五層 陽臺
RPXNMLMLNHNFFDA48CA,26,15.74,共有部分,鋼筋混凝土造,81年1月31日,五層,
